V4	Cdk9as_3MBPP1_18Cr1_pr_counts	Cdk9as_3MBPP1_18Cr1gb_counts	Cdk9as_3MBPP1_18Cr1term_counts	Cdk9as_3MBPP1_18Cr1pr_map	Cdk9as_3MBPP1_18Cr1gb_map	Cdk9as_3MBPP1_18Cr1term_map	Cdk9as_3MBPP1_18Cr1pr_density	Cdk9as_3MBPP1_18Cr1pr_densityRPKM	Cdk9as_3MBPP1_18Cr1gb_density	Cdk9as_3MBPP1_18Cr1gb_densityRPKM	Cdk9as_3MBPP1_18Cr1pause_index_CI_low	Cdk9as_3MBPP1_18Cr1pause_index_CI_high	Cdk9as_3MBPP1_18Cr1pause_index_scaled	Cdk9as_3MBPP1_18Cr1pause_index_CI_low_scaled	Cdk9as_3MBPP1_18Cr1pause_index_CI_high_scaled	Cdk9as_3MBPP1_18Cr1_ExpPR	Cdk9as_3MBPP1_18Cr1_ExpGB	Cdk9as_3MBPP1_18Cr1Fexact_Pval
SPAC11H11.02c	2	49	1	100	2839	300	0.02	6.05092824264706	0.0172595984501585	5.22182958594058	0.00686844659684507	0.170826937731834	1.15877551020408	0.194995198884431	4.84977676220678	1	101	1
SPAC11H11.03c	11	77	1	100	1081	300	0.11	33.2801053345588	0.0712303422756707	21.5504844904636	0.0718791663215344	0.276766985649236	1.54428571428571	0.777013787935787	2.99185111486824	7	104	1
SPAC11H11.04	1	25	7	100	1498	300	0.01	3.02546412132353	0.0166889185580774	5.04917243211537	0.00201502960057811	0.275223236161762	0.5992	0.0301851434166601	4.12284407770319	1	100	1
SPAC11H11.05c	2	3	3	100	59	300	0.02	6.05092824264706	0.0508474576271186	15.3837158711366	0.0782648165603505	4.86773260028688	0.393333333333333	0.0461762417706068	2.87196223416926	4	98	1
SPAC11H11.06	71	1082	34	100	1533	300	0.71	214.807952613971	0.705805609915199	213.538954942731	0.0512137812908918	0.0839406978831235	1.0059426987061	0.785107267189372	1.28681089854828	70	101	1
SPAC1250.01	23	493	21	100	3829	300	0.23	69.5856747904412	0.128754243927919	38.9541345472056	0.0299736259811501	0.0719669347195723	1.78634888438134	1.14769013881824	2.75561393041242	14	109	1
SPAC1250.02	4	8	0	100	718	300	0.04	12.1018564852941	0.011142061281337	3.37099066442733	0.127050858421533	1.82191715979488	3.59	0.912225163466606	13.0813652073272	1	103	1
SPAC1250.03	3	228	17	100	937	300	0.03	9.07639236397059	0.24332977588047	73.6185506576057	0.00337136114202439	0.0423220313119179	0.123289473684211	0.0315896539007685	0.39655743339267	20	83	1
SPAC1250.04c	0	14	2	100	574	300	0	0	0.024390243902439	7.37918078371593	0.0065974714867639	0.365411596620526	0	0.0378694863340248	2.09746256460182	2	98	1
SPAC1250.05	13	468	114	100	605	300	0.13	39.3310335772059	0.773553719008264	234.035902277589	0.0153232856614102	0.0492906936327732	0.168055555555556	0.0927058782515316	0.298208696478278	49	64	1
SPAC1250.07	22	12	23	100	38	300	0.22	66.5602106691177	0.315789473684211	95.540972252322	0.868134481084733	3.9254774819519	0.696666666666667	0.329891102812198	1.49168144314172	29	93	1
SPAC1296.01c	6	395	12	100	2107	300	0.06	18.1527847279412	0.187470336971998	56.7184778321213	0.00613413282503518	0.0351214202334804	0.320050632911392	0.129246178623491	0.740008324319431	16	90	1
SPAC1296.02	6	709	20	100	937	300	0.06	18.1527847279412	0.75667022411953	228.927861474747	0.00342745255615565	0.0195051613301452	0.0792947813822285	0.0321152304511785	0.182763361663461	45	61	1
SPAC1296.03c	5	121	3	100	1536	300	0.05	15.1273206066177	0.0787760416666667	23.8334087682388	0.0149195743822793	0.104728305142473	0.634710743801653	0.229164662511809	1.60862676698838	7	98	1
SPAC1296.04	3	173	16	100	1425	300	0.03	9.07639236397059	0.12140350877193	36.730195999226	0.0044320519839442	0.0559418381520849	0.247109826589595	0.0631567407712049	0.79717119366721	11	92	1
SPAC1296.05c	2	90	9	100	846	300	0.02	6.05092824264706	0.106382978723404	32.1857885247184	0.0037886154381547	0.0914546113416967	0.188	0.0320516866067888	0.773706011950754	9	93	1
SPAC1296.06	12	276	10	100	1968	300	0.12	36.3055694558824	0.140243902439024	42.4302895063666	0.0232490887287324	0.0793897512460169	0.855652173913043	0.457542066181453	1.56239030452161	13	99	1
SPAC12B10.01c	46	1019	45	100	5138	300	0.46	139.171349580882	0.198326196963799	60.0028793232518	0.0331984484570572	0.0611900544743625	2.31941118743867	1.7057362817236	3.14394499889274	24	122	0.0554976006842837
SPAC12B10.02c	27	108	17	100	489	300	0.27	81.6875312757354	0.220858895705521	66.8200664832191	0.160225697180898	0.387720332745501	1.2225	0.783503659214593	1.8959524271255	22	105	1
SPAC12B10.03	6	125	52	100	2213	300	0.06	18.1527847279412	0.0564844103027564	17.0891556785107	0.0191129378298458	0.112697030034136	1.06224	0.422969314174486	2.49398527465542	5	101	1
SPAC12B10.04	23	146	53	100	1314	300	0.23	69.5856747904412	0.111111111111111	33.6162680147059	0.0988906554560032	0.248872971088796	2.07	1.29942321269188	3.27019084010678	12	111	1
SPAC12B10.05	18	132	6	100	1942	300	0.18	54.4583541838236	0.0679711637487127	20.5644317206337	0.0806318842587671	0.227812140891665	2.64818181818182	1.56587119230526	4.42411177611613	7	111	1
SPAC12B10.06c	4	111	36	100	498	300	0.04	12.1018564852941	0.22289156626506	67.4350436680546	0.0113274701756477	0.101248041200791	0.179459459459459	0.0564108014747255	0.504215245179941	18	86	1
SPAC12B10.07	0	605	11	100	1782	300	0	0	0.339506172839506	102.716374489379	0.000150287097307772	0.00792799181137698	0	0.00267811607402449	0.141276814078738	25	75	1
SPAC12B10.08c	0	74	8	100	2191	300	0	0	0.0337745321770881	10.2183635316267	0.00123194994651341	0.0655194206443666	0	0.0269920233281087	1.43553050631807	3	97	1
SPAC12B10.09	4	67	6	100	1167	300	0.04	12.1018564852941	0.0574121679520137	17.3698454266218	0.0185388047932989	0.170092271607971	0.696716417910448	0.216347851937798	1.98497680966502	5	99	1
SPAC12B10.10	3	98	4	100	1169	300	0.03	9.07639236397059	0.0838323353293413	25.3631722745685	0.00776228041587097	0.0996813395312903	0.357857142857143	0.0907410580615316	1.16527485912078	7	96	1
SPAC12B10.11	3	114	27	100	1512	300	0.03	9.07639236397059	0.0753968253968254	22.811039009979	0.00668989793392414	0.085432482505964	0.397894736842105	0.101151256760933	1.29173913549018	7	96	1
SPAC12B10.12c	11	143	2	100	2295	300	0.11	33.2801053345588	0.0623093681917211	18.851475788639	0.0394889887878075	0.145897162803758	1.76538461538462	0.906272292680182	3.34833988634625	6	105	1
SPAC12B10.13	8	320	36	100	952	300	0.08	24.2037129705883	0.336134453781513	101.696272985665	0.0115158021872686	0.0519190431247979	0.238	0.109630436822797	0.494269290548076	27	81	1
SPAC12B10.14c	14	467	12	100	2206	300	0.14	42.3564976985294	0.2116953762466	64.0476765484175	0.0169176243300115	0.0521186445179472	0.661327623126338	0.373202792720054	1.14973729806591	19	95	1
SPAC12B10.15c	20	38	25	100	251	300	0.2	60.5092824264706	0.151394422310757	45.8038392869698	0.295675025511159	0.93066296293312	1.32105263157895	0.74214431403301	2.33596403696213	15	105	1
SPAC12B10.16c	0	148	8	100	1872	300	0	0	0.0790598290598291	23.9192676258484	0.00061504741637674	0.032558804521116	0	0.0115136876345726	0.609500820635292	7	93	1
SPAC12G12.01c	6	299	8	100	3100	300	0.06	18.1527847279412	0.0964516129032258	29.1810894282495	0.00808655015750718	0.0465041424316311	0.622073578595318	0.250683054882723	1.44162841538056	9	97	1
SPAC12G12.02	1	281	180	100	2301	300	0.01	3.02546412132353	0.122120817036071	36.9472150409349	0.000185168975189761	0.0232325723390658	0.0818861209964413	0.00426073811911639	0.534581489521904	10	91	1
SPAC12G12.03	43	1311	316	100	2891	300	0.43	130.094957216912	0.453476305776548	137.197629299728	0.0239036412450442	0.0448478756211387	0.948230358504958	0.691054268394228	1.29655208420712	44	99	1
SPAC12G12.04	89	1378	54	100	2131	300	0.89	269.266306797794	0.646644767714688	195.640054396238	0.0518053043575455	0.0804279957789329	1.37633526850508	1.1039710358593	1.71392059004906	74	115	1
SPAC12G12.05c	17	217	2	100	1251	300	0.17	51.4328900625	0.173461231015188	52.4800730877063	0.0462250016746282	0.130943152536751	0.980046082949309	0.578274770949599	1.63809883823476	17	100	1
SPAC12G12.06c	6	303	41	100	1638	300	0.06	18.1527847279412	0.184981684981685	55.965545101406	0.00798070988498923	0.0458845280295936	0.324356435643564	0.130724027916124	0.751588569124744	16	90	1
SPAC12G12.07c	8	437	13	100	1327	300	0.08	24.2037129705883	0.3293142426526	99.6328425786272	0.00845375545866329	0.0379174284173644	0.242929061784897	0.112181334936462	0.503164275098426	26	82	1
SPAC12G12.08	3	139	1	100	1186	300	0.03	9.07639236397059	0.117200674536256	35.458643580436	0.00550218025351207	0.0698338752009312	0.255971223021583	0.0652558578066532	0.828229759883045	10	93	1
SPAC12G12.09	1	200	8	100	2798	300	0.01	3.02546412132353	0.0714796283059328	21.6259050845142	0.000259824425005525	0.0327094891299571	0.1399	0.00726988741165458	0.915211505856199	6	95	1
SPAC12G12.10	4	276	43	100	1189	300	0.04	12.1018564852941	0.232127838519765	70.229444700193	0.00460720816262495	0.0402029521053738	0.17231884057971	0.0547797050536106	0.478013100532894	19	85	1
SPAC12G12.11c	0	190	8	100	1362	300	0	0	0.139500734214391	42.2054466263929	0.00047893025154732	0.025327207919479	0	0.0065230300260745	0.344956571863303	12	88	1
SPAC12G12.12	10	222	8	100	1209	300	0.1	30.2546412132353	0.183622828784119	55.5544280342286	0.022548943508438	0.0872044955781889	0.544594594594595	0.272616727017015	1.0543023515403	17	93	1
SPAC12G12.13c	10	493	10	100	2129	300	0.1	30.2546412132353	0.231564114607797	70.058892053194	0.0102377247803759	0.0389301932118336	0.43184584178499	0.217961160574203	0.828823813479937	20	90	1
SPAC12G12.14c	0	212	91	100	1844	300	0	0	0.114967462039046	34.7829931518757	0.000429177762337923	0.0226876596591103	0	0.00791403793751131	0.418360444113993	10	90	1
SPAC12G12.15	40	348	12	100	1759	300	0.4	121.018564852941	0.197839681637294	59.8556858567703	0.0816819314580094	0.161144984173526	2.02183908045977	1.43678517434639	2.83454027161233	23	117	1
SPAC12G12.16c	4	93	6	100	1991	300	0.04	12.1018564852941	0.0467101958814666	14.1320021739371	0.0134711053970796	0.121342742796017	0.856344086021505	0.268209708455855	2.4159340090687	4	100	1
SPAC12G12.17	1	65	8	100	508	300	0.01	3.02546412132353	0.127952755905512	38.7116472216594	0.000792046066761278	0.10216021966882	0.0781538461538462	0.00402359401914729	0.518973915917606	11	90	1
SPAC1327.01c	56	813	7	100	3188	300	0.56	169.425990794118	0.255018820577164	77.1550291918454	0.0520241723613835	0.0909884880792055	2.19591635916359	1.65853061488091	2.90071299996507	31	125	0.0502670063484653
SPAC139.01c	4	444	15	100	2750	300	0.04	12.1018564852941	0.161454545454545	48.8474934497327	0.00287223089281635	0.0249096529787188	0.247747747747748	0.0789863495524497	0.685015456914768	14	90	1
SPAC139.02c	2	375	13	100	1235	300	0.02	6.05092824264706	0.303643724696356	91.8663194733866	0.000920255278406909	0.0216155499121195	0.0658666666666667	0.0113651526883253	0.266952041414676	23	79	1
SPAC139.03	2	22	7	100	2287	300	0.02	6.05092824264706	0.00961958898119808	2.9103721324494	0.0147820536946115	0.398037829225762	2.07909090909091	0.338065567995766	9.10312515439317	0	102	1
SPAC139.04c	0	237	3	100	1553	300	0	0	0.152607855763039	46.1709592243192	0.000383863337808535	0.0202852832665397	0	0.00596139763616655	0.315030449129361	13	87	1
SPAC139.05	1	104	9	100	1851	300	0.01	3.02546412132353	0.0561858454889249	16.998825965297	0.000497592306287516	0.0633219416226079	0.177980769230769	0.00921043358938192	1.17208913943447	5	96	1
SPAC139.06	4	92	22	100	1582	300	0.04	12.1018564852941	0.0581542351453856	17.5943551935376	0.0136142391651432	0.122695488499287	0.687826086956522	0.215377263592565	1.94104262805872	5	99	1
SPAC1399.01c	7	265	1	100	3116	300	0.07	21.1782488492647	0.0850449293966624	25.7300382590095	0.0114527528697141	0.0577150813907099	0.823094339622642	0.356867779420292	1.79840193613452	8	99	1
SPAC1399.02	69	204	19	100	2102	300	0.69	208.757024371324	0.0970504281636537	29.3622588368221	0.254997557248297	0.448041631565501	7.10970588235294	5.3600486533592	9.41783509550684	14	155	4.37452143901112e-22
SPAC1399.03	8	660	22	100	2115	300	0.08	24.2037129705883	0.312056737588652	94.411646339174	0.00561041711188258	0.0250440886167255	0.256363636363636	0.118660321916317	0.529682474243744	25	83	1
SPAC1399.04c	17	1290	526	100	612	300	0.17	51.4328900625	2.1078431372549	637.720378514274	0.00790420163587407	0.0216578720597592	0.0806511627906977	0.0483737140115493	0.132546177005726	79	38	1
SPAC1399.05c	25	840	47	100	1609	300	0.25	75.6366030330883	0.522063393412057	157.948406582459	0.0195579564855938	0.0449299243421062	0.478869047619048	0.314687519853205	0.722922482664489	42	83	1
SPAC1399.06	1	94	77	100	2211	300	0.01	3.02546412132353	0.0425146992311171	12.8626697152606	0.000550022635457497	0.0701615416299683	0.235212765957447	0.0121610004699653	1.5512716854386	4	97	1
SPAC13A11.01c	79	553	6	100	3460	300	0.79	239.011665584559	0.159826589595376	48.354961245431	0.112029006667124	0.181930197003564	4.94285714285714	3.87620363068249	6.2947848163233	24	155	7.64663668630883e-18
SPAC13A11.02c	139	928	55	100	2318	300	1.39	420.539512863971	0.400345125107852	121.122981216059	0.124805951098818	0.179662330251741	3.47200431034483	2.8930019464706	4.16457281523536	68	171	3.59757418137359e-16
SPAC13A11.03	9	375	19	100	1299	300	0.09	27.2291770919118	0.288683602771363	87.3401882599172	0.0116137389123078	0.0477859332065388	0.31176	0.150862468470879	0.62073927235294	24	85	1
SPAC13A11.04c	5	255	8	100	1927	300	0.05	15.1273206066177	0.132330046704722	40.0359808478205	0.00715194220827631	0.0491377239346059	0.377843137254902	0.137817926353484	0.946883940219855	12	93	1
SPAC13A11.05	28	457	3	100	1914	300	0.28	84.7129953970589	0.23876698014629	72.238093178937	0.0410044513835229	0.0909463811217154	1.17269146608315	0.784825199480628	1.74071373466963	24	104	1
SPAC13A11.06	6	77	10	100	2110	300	0.06	18.1527847279412	0.0364928909952607	11.0407932389532	0.030638548966462	0.185496951794182	1.64415584415584	0.646473383192348	3.91398568285724	3	103	1
SPAC13C5.01c	42	614	21	100	1113	300	0.42	127.069493095588	0.551662174303684	166.903411544712	0.0493811498075935	0.0944173163620517	0.761335504885994	0.549612197358516	1.05086473110964	50	92	1
SPAC13C5.02	18	181	22	100	1441	300	0.18	54.4583541838236	0.125607217210271	38.0020129048966	0.0593174297864175	0.164648018455318	1.43303867403315	0.854764163222277	2.37257794594113	13	105	1
SPAC13C5.03	8	98	171	100	2441	300	0.08	24.2037129705883	0.040147480540762	12.146476193761	0.0368276949117698	0.173349908486286	1.99265306122449	0.898964032796301	4.23147126615025	4	104	1
SPAC13C5.04	51	224	186	100	743	300	0.51	154.2986701875	0.301480484522207	91.2118389201172	0.165964241059181	0.311602930690033	1.69165178571429	1.23311431106972	2.31520977502695	34	117	1
SPAC13C5.05c	23	617	21	100	1652	300	0.23	69.5856747904412	0.373486682808717	112.997055862991	0.023998123962328	0.0573849649803202	0.61581847649919	0.396449007857659	0.94799962147489	33	90	1
SPAC13C5.06c	45	165	9	100	880	300	0.45	136.145885459559	0.1875	56.7274522748162	0.193408206272818	0.383522749334155	2.4	1.7019922152008	3.37500019414056	22	123	0.114292842524222
SPAC13C5.07	0	902	14	100	4610	300	0	0	0.195661605206074	59.1967166471546	0.000100790127368063	0.00531493370536053	0	0.00464642487166769	0.24501844381712	16	84	1
SPAC13D6.01	0	40	1	100	1431	300	0	0	0.0279524807826695	8.4569227709952	0.00228497423961751	0.122491520736586	0	0.0326979813689266	1.75285366174054	2	98	1
SPAC13D6.02c	119	883	80	100	1046	300	1.19	360.0302304375	0.844168260038241	255.400078310581	0.1107556559224	0.163869550836765	1.40967157417894	1.1585041609483	1.71407550175256	100	119	1
SPAC13D6.03c	15	198	5	100	1087	300	0.15	45.381961819853	0.182152713891444	55.1096500480275	0.0431230126395309	0.130877668218336	0.823484848484848	0.468747147391701	1.42264025353331	17	98	1
SPAC13D6.04c	1	116	7	100	1714	300	0.01	3.02546412132353	0.0676779463243874	20.4757198409294	0.000446515916017513	0.0566901874916292	0.147758620689655	0.00765328280054018	0.971669813606525	6	95	1
SPAC13D6.05	5	265	34	100	830	300	0.05	15.1273206066177	0.319277108433735	96.5961436326188	0.00688446166530071	0.0472652517289875	0.156603773584906	0.0571410318219959	0.392301589350596	25	80	1
SPAC13F5.01c	6	115	10	100	2911	300	0.06	18.1527847279412	0.0395053246307111	11.9521942271455	0.0207381488402192	0.12273426238621	1.51878260869565	0.603687512738781	3.57279437806256	4	102	1
SPAC13F5.02c	34	353	11	100	1174	300	0.34	102.865780125	0.300681431005111	90.970088145418	0.0666151719230247	0.138593032548906	1.13076487252125	0.78206211837631	1.62708220212415	30	104	1
SPAC13F5.03c	5	161	2	100	2209	300	0.05	15.1273206066177	0.072883657763694	22.0506891594879	0.0112667800523379	0.0782913558027718	0.686024844720497	0.248883171356144	1.72945604968323	7	98	1
SPAC13F5.04c	2	104	18	100	2346	300	0.02	6.05092824264706	0.0443307757885763	13.4121171618775	0.00328555628787221	0.0789292435208364	0.451153846153846	0.077079150513482	1.85168005299882	4	98	1
SPAC13F5.05	3	207	8	100	1977	300	0.03	9.07639236397059	0.104704097116844	31.6778489182585	0.00371040988966915	0.0466594991835578	0.286521739130435	0.0733548035187591	0.922458298858938	9	94	1
SPAC13F5.06c	0	186	6	100	2828	300	0	0	0.0657708628005658	19.8987385631604	0.000489242154341431	0.0258745383281726	0	0.0138357681247757	0.731731943920722	6	94	1
SPAC13F5.07c	0	55	7	100	1144	300	0	0	0.0480769230769231	14.5455005832862	0.0016592631470071	0.0885300344192424	0	0.0189819704017612	1.01278359375613	4	96	1
SPAC13G6.01c	7	294	23	100	4022	300	0.07	21.1782488492647	0.0730979612133267	22.1155258992819	0.010333796720058	0.0519640466605544	0.957619047619048	0.415625304080733	2.0899939566875	7	100	1
SPAC13G6.02c	2	1821	73	100	1590	300	0.02	6.05092824264706	1.14528301886792	346.501268234601	0.000190085106251857	0.00443422172729554	0.0174629324546952	0.00302235318940453	0.070504125463999	54	48	1
SPAC13G6.03	12	303	5	100	3896	300	0.12	36.3055694558824	0.0777720739219712	23.5296619291845	0.0212021162304903	0.0722273116437083	1.5429702970297	0.826034448339903	2.81397606163888	8	104	1
SPAC13G6.04	11	238	71	100	505	300	0.11	33.2801053345588	0.471287128712871	142.586229876238	0.0239547819808973	0.0867830946881961	0.233403361344538	0.120971649003532	0.43825462817539	35	76	1
SPAC13G6.05c	6	73	4	100	1131	300	0.06	18.1527847279412	0.0645446507515473	19.5277525072164	0.0322597919492208	0.196045474104771	0.92958904109589	0.364858246945687	2.21727431212496	6	100	1
SPAC13G6.06c	58	1050	14	100	3730	300	0.58	175.476919036765	0.281501340482574	85.1672205734506	0.0420071548095001	0.07247610809255	2.06038095238095	1.56686687439435	2.70335883185212	34	124	0.164975073377804
SPAC13G6.07c	76	1681	204	100	1057	300	0.76	229.935273220588	1.59035004730369	481.154700846249	0.0356724693995996	0.0572159183550763	0.477882212968471	0.377058001553768	0.604772257013157	108	68	1
SPAC13G6.08	0	7	8	100	2130	300	0	0	0.00328638497652582	0.994283983533555	0.0134151780994594	0.782741335671289	0	0.285743293518486	16.6723904497984	0	100	1
SPAC13G6.09	2	187	3	100	1572	300	0.02	6.05092824264706	0.118956743002545	35.9899357943703	0.00183837759603243	0.0435581151700113	0.168128342245989	0.0288992958096298	0.684733570472578	10	92	1
SPAC13G6.10c	99	3089	104	100	1922	300	0.99	299.52094801103	1.60718002081165	486.246548947367	0.0260958325554279	0.0393214555900805	0.615985755908061	0.501561901715324	0.755758376441347	122	77	1
SPAC13G6.11c	7	268	480	100	1342	300	0.07	21.1782488492647	0.199701937406855	60.4191046583239	0.0113258856598771	0.0570617894987966	0.350522388059701	0.15199338555555	0.76576921507385	17	90	1
SPAC13G6.12c	0	274	9	100	2897	300	0	0	0.0945806006213324	28.6150213753071	0.000331985687306504	0.0175369605982656	0	0.00961762536126941	0.508045748531754	8	92	1
SPAC13G6.13	0	0	2	100	147	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC13G6.14	35	968	6	100	1272	300	0.35	105.891244246324	0.761006289308176	230.239722440344	0.0254063503234976	0.0512112982305042	0.459917355371901	0.32316877611489	0.651407713492014	58	77	1
SPAC13G6.15c	2	70	2	100	1351	300	0.02	6.05092824264706	0.0518134715025907	15.6759799032307	0.00484931864006599	0.118262285181347	0.386	0.0655142948272916	1.5977234728	5	97	1
SPAC13G7.01c	9	431	3	100	2449	300	0.09	27.2291770919118	0.175990200081666	53.245203605163	0.010115865281737	0.0415288627190531	0.511392111368909	0.247737540749739	1.01704184798961	16	93	1
SPAC13G7.02c	12	252	2	100	2162	300	0.12	36.3055694558824	0.116558741905643	35.2644291662132	0.0254316118177486	0.0870638693799569	1.02952380952381	0.549831447499724	1.88232085599467	11	101	1
