mcs6as_3MBPP1r1_pr_counts	mcs6as_3MBPP1r1gb_counts	mcs6as_3MBPP1r1term_counts	mcs6as_3MBPP1r1pr_map	mcs6as_3MBPP1r1gb_map	mcs6as_3MBPP1r1term_map	mcs6as_3MBPP1r1pr_density	mcs6as_3MBPP1r1pr_densityRPKM	mcs6as_3MBPP1r1gb_density	mcs6as_3MBPP1r1gb_densityRPKM	mcs6as_3MBPP1r1pause_index_CI_low	mcs6as_3MBPP1r1pause_index_CI_high	mcs6as_3MBPP1r1pause_index_scaled	mcs6as_3MBPP1r1pause_index_CI_low_scaled	mcs6as_3MBPP1r1pause_index_CI_high_scaled	mcs6as_3MBPP1r1_ExpPR	mcs6as_3MBPP1r1_ExpGB	mcs6as_3MBPP1r1Fexact_Pval
SPAC227.15	54	688	62	100	3140	300	0.54	85.2852737128202	0.219108280254777	34.6050178782851	0.0588877940408702	0.104359404184422	2.46453488372093	1.84907673288332	3.27688529139084	27	127	0.0040233158368827
SPNCRNA.659	408	6857	19	100	1709	300	4.08	644.377623607975	4.0122878876536	633.683464283648	0.0537747575803934	0.0658298679433934	1.01687618492052	0.919010607048923	1.12503244315259	406	102	1
SPSNORNA.05	121	433	2696	100	32	300	1.21	191.102187393541	13.53125	2137.0673331974	0.227240914110248	0.343433200439127	0.0894226327944573	0.0727170925152793	0.109898624140521	205	16	1
SPAC227.18	10	1619	157	100	1503	300	0.1	15.7935692060778	1.07717897538257	170.125006950366	0.00313226832458211	0.0117958508270182	0.0928350833848054	0.0470779929184692	0.177291637930084	57	53	1
SPAC2F7.04	6	236	21	100	1900	300	0.06	9.47614152364668	0.124210526315789	19.6172754349177	0.0102216142169741	0.0590663778767575	0.483050847457627	0.194210670122509	1.12226117965839	11	95	1
SPNCRNA.552	27	387	28	100	1515	300	0.27	42.6426368564101	0.255445544554455	40.3439688630502	0.0462536290644624	0.104507196879334	1.05697674418605	0.700742480326606	1.5832840327219	25	102	1
SPNCRNA.660	27	440	12	100	2062	300	0.27	42.6426368564101	0.213385063045587	33.7011176075375	0.0407491600050369	0.091764530196021	1.26531818181818	0.840247679303861	1.89218461264195	22	105	1
SPNCRNA.661	6	309	9	100	910	300	0.06	9.47614152364668	0.33956043956044	53.62871301844	0.00782704432175023	0.0449854563747042	0.176699029126214	0.0712261033279271	0.409367653009808	26	80	1
SPAC2F7.10	5	488	43	100	2628	300	0.05	7.8967846030389	0.185692541856925	29.3274801086985	0.00375377670415154	0.0255514059045192	0.269262295081967	0.0986492517851025	0.671490947170764	16	89	1
SPNCRNA.154	23	249	301	100	624	300	0.23	36.325209173979	0.399038461538462	63.0224155819451	0.0587718882590474	0.143914065290133	0.576385542168675	0.366736582736456	0.898023767410432	35	88	1
SPAC2F7.11	23	1887	206	100	3566	300	0.23	36.325209173979	0.529164329781267	83.5739346378823	0.00788959946800706	0.0186592661907653	0.434647588765236	0.281343117029132	0.665389432362692	42	81	1
SPAC2F7.15	9	319	53	100	962	300	0.09	14.21421228547	0.331600831600832	52.3716068268069	0.0136323097881081	0.0562627183157776	0.27141065830721	0.1311428201616	0.541247350197781	27	82	1
SPAC2F7.17	0	98	1	100	2126	300	0	0	0.0460959548447789	7.28019652961254	0.000929561094038302	0.0493248680764626	0	0.0197624688592543	1.04864669530559	4	96	1
SPNCRNA.155	0	22	4	100	751	300	0	0	0.0292942743009321	4.62661148513598	0.00417368066078422	0.226956323474185	0	0.0313443417624895	1.70444198929113	2	98	1
SPAC13A11.03	3	617	63	100	1299	300	0.03	4.73807076182334	0.474980754426482	75.0164141658969	0.00125205650309504	0.0155478738301598	0.063160453808752	0.0162642139752046	0.201966881053775	33	70	1
SPAC13A11.05	41	1153	71	100	1914	300	0.41	64.753633744919	0.602403343782654	95.1409890000403	0.0256984433196238	0.0490191194543939	0.680607111882047	0.4918682051376	0.9382259463571	53	88	1
SPAC13A11.06	18	41	12	100	2110	300	0.18	28.4284245709401	0.0194312796208531	3.06889259454592	0.242898665388308	0.78643899499064	9.26341463414634	5.12516183969329	16.5938627943025	2	116	1.53108637839272e-06
SPAC3H8.02	73	984	152	100	1885	300	0.73	115.293055204368	0.522015915119363	82.444944821117	0.0580473195747227	0.0946679320102118	1.39842479674797	1.09419197398352	1.78449051839249	59	114	1
SPAC3H8.03	27	539	55	100	1248	300	0.27	42.6426368564101	0.431891025641026	68.2110080294546	0.033338445698491	0.0747405293459943	0.625157699443414	0.416063802317168	0.932761806238009	38	89	1
SPAC3H8.04	20	473	105	100	1486	300	0.2	31.5871384121556	0.318304172274563	50.2715897340162	0.0262826784007927	0.0672752036707194	0.628329809725159	0.390560601035779	0.999709526546891	28	92	1
SPNCRNA.156	0	8	87	100	367	300	0	0	0.0217983651226158	3.44273988143385	0.0116892782926356	0.673070909790981	0	0.0428996513339725	2.4701702389329	2	98	1
SPAC3H8.06	53	696	147	100	2157	300	0.53	83.7059167922124	0.322670375521558	50.9611690655084	0.0569914924207755	0.101493393511968	1.64254310344828	1.22930649151613	2.18921249805316	37	116	1
SPNCRNA.666	0	154	37	100	1793	300	0	0	0.0858895705521472	13.5650287659564	0.000591049873411664	0.0312827953697115	0	0.0105975242302711	0.560900520978927	7	93	1
SPAC3H8.10	105	1384	137	100	1535	300	1.05	165.832476663817	0.901628664495114	142.399347108871	0.0618888492123849	0.0929195070466503	1.16455924855491	0.949993835410109	1.42631443316608	97	108	1
SPAC1F3.01	26	478	19	100	2291	300	0.26	41.0632799358023	0.208642514185945	32.9520998712579	0.0358744969412498	0.0818627003603694	1.24615062761506	0.821884724924033	1.87547446525606	21	105	1
SPAC1F3.03	15	1050	3	100	4680	300	0.15	23.6903538091167	0.224358974358974	35.434289885431	0.00826691814576157	0.0242619297556384	0.668571428571428	0.386891769221642	1.13545831256388	21	94	1
SPAC1F3.05	15	548	17	100	2085	300	0.15	23.6903538091167	0.262829736211031	41.5101962826409	0.0157837453198348	0.0466582304330053	0.570711678832117	0.329091089918555	0.972824104528161	23	92	1
SPNCRNA.668	72	72	8	100	454	300	0.72	113.71369828376	0.158590308370044	25.0470701065551	0.712395291687802	1.40371506054007	4.54	3.23427462426262	6.3728663748519	23	149	3.41116814280506e-10
SPAC1F3.09	0	761	79	100	3107	300	0	0	0.244930801416157	38.6833156286618	0.0001194702309834	0.00630087061822071	0	0.00371194007665423	0.195768050108117	19	81	1
SPAC1D4.01	23	312	10	100	1689	300	0.23	36.325209173979	0.184724689165187	29.1746216240158	0.0470894969297765	0.114391595502918	1.24509615384615	0.795341603143925	1.93207404804429	19	104	1
SPAC1D4.04	32	1477	116	100	1676	300	0.32	50.539421459449	0.88126491646778	139.183184471223	0.0150071159920823	0.0311060777749463	0.3631144211239	0.251519264027299	0.521337863508101	61	71	1
SPAC1D4.08	230	932	81	100	1557	300	2.3	363.25209173979	0.598587026332691	94.5382562624568	0.213042505352419	0.285794131077377	3.84238197424893	3.31707180833716	4.44981462087475	123	207	5.74920486351902e-25
SPAC1D4.10	1	244	22	100	2960	300	0.01	1.57935692060778	0.0824324324324324	13.0190232644695	0.000213144064935435	0.0267763143144626	0.121311475409836	0.00630906432208889	0.792578903708092	7	94	1
SPNCRNA.671	14	386	13	100	3579	300	0.14	22.1109968885089	0.10785135512713	17.0335784116961	0.0204317431634391	0.0631705591031629	1.2980829015544	0.731252087819485	2.2608743103022	11	103	1
SPAC1D4.12	12	708	25	100	3093	300	0.12	18.9522830472934	0.228903976721629	36.1521079789948	0.0091363405746187	0.0306901317989652	0.524237288135593	0.282587013972956	0.949245776541994	20	92	1
SPAC1D4.13	3	245	5	100	1672	300	0.03	4.73807076182334	0.146531100478469	23.1424907624944	0.00313915067683872	0.0393600283911757	0.204734693877551	0.0524865993167434	0.658099674700458	13	90	1
SPAC1D4.14	48	951	60	100	5032	300	0.48	75.8091321891735	0.188990461049285	29.8483392587043	0.037340299393108	0.0680242794022721	2.53981072555205	1.87896386546119	3.42298173952233	23	125	0.00477920901255123
SPNCRNA.158	4	32	20	100	689	300	0.04	6.31742768243112	0.04644412191582	7.33518453693019	0.037563286968844	0.369917431855713	0.86125	0.258811047215335	2.54873110548586	4	100	1
SPAC22F3.12c	7	930	34	100	2622	300	0.07	11.0554984442545	0.354691075514874	56.0183804792233	0.00328821684431896	0.0163127395854108	0.197354838709677	0.0862170456580431	0.42772003192947	28	79	1
SPAC22F3.11c	3	122	53	100	691	300	0.03	4.73807076182334	0.176555716353111	27.8844492495151	0.00625764311265989	0.0797334758178471	0.169918032786885	0.0432403139084799	0.550958317901323	15	88	1
SPAC22F3.10c	22	864	50	100	2307	300	0.22	34.7458522533712	0.374512353706112	59.1488677678857	0.0162637021344959	0.0394812426311548	0.587430555555556	0.375203608242821	0.910832267500742	33	89	1
SPAC22F3.09c	20	416	11	100	2443	300	0.2	31.5871384121556	0.170282439623414	26.8936749477215	0.0298439380830234	0.0765984207241602	1.17451923076923	0.729087407368261	1.87129941829123	17	103	1
SPAC22F3.08c	2	507	23	100	1570	300	0.02	3.15871384121556	0.322929936305732	51.0021629775888	0.000681339315779941	0.0159676900229633	0.0619329388560158	0.0106970272577451	0.250692733360523	24	78	1
SPAC22F3.07c	17	104	42	100	407	300	0.17	26.8490676503323	0.255528255528256	40.3570318779384	0.0944795371635463	0.279136951781061	0.665288461538462	0.384531716255634	1.13608739374892	23	94	1
SPAC22F3.15	65	111	23	100	431	300	0.65	102.658199839506	0.25754060324826	40.6748534077642	0.4262277493831	0.803717087224954	2.52387387387387	1.83704159984116	3.46402064593955	33	132	0.00990557504396047
SPAC22F3.06c	89	1129	78	100	3193	300	0.89	140.562765934092	0.353585969307861	55.8438447656181	0.0631363830009927	0.0983142809439848	2.51706820194863	2.0159447092217	3.13917499054143	49	140	8.30444591835881e-06
SPAC22F3.05c	51	474	7	100	5543	264	0.51	80.5472029509968	0.0855132599675266	13.5055958933445	0.0797075271274754	0.144862769821309	5.96398734177215	4.41818822867596	8.02974333119513	11	140	3.71105151972519e-15
SPAC22F3.03c	2	359	11	100	4143	300	0.02	3.15871384121556	0.0866521844074342	13.6854727129663	0.000961105938177638	0.022583789644195	0.230807799442897	0.0398186190186995	0.935646404959001	8	94	1
SPAC1296.02	6	594	36	100	937	300	0.06	9.47614152364668	0.633938100320171	100.121452597761	0.00408810574257019	0.0232993664593942	0.0946464646464646	0.0383055508078827	0.218315063724524	41	65	1
SPAC1296.04	2	251	13	100	1425	300	0.02	3.15871384121556	0.176140350877193	27.8188482156178	0.00137229572483626	0.0323714700306982	0.113545816733068	0.0195552140789167	0.461293447937449	15	87	1
SPAC1296.06	34	495	19	100	1968	300	0.34	53.6981353006645	0.251524390243902	39.7246786433359	0.0477320875301981	0.0983573716253277	1.35175757575758	0.939367482594299	1.93567307358645	26	108	1
SPAPJ696.02	17	1847	80	100	1504	300	0.17	26.8490676503323	1.2280585106383	193.954270768788	0.00552614099771104	0.0151107055353273	0.138429886302112	0.0831131606055741	0.227265011251323	64	53	1
SPAC22G7.02	44	616	42	100	3254	300	0.44	69.4917045067424	0.189305470190535	29.8980904454331	0.0519448220687715	0.09789494605356	2.32428571428571	1.69028451011782	3.18550154458284	22	122	0.0877720464524206
SPAC22G7.03	17	51	68	100	632	300	0.17	26.8490676503323	0.0806962025316456	12.7448105935122	0.185296550412912	0.592987571603196	2.10666666666667	1.1710741986096	3.7476814525322	8	109	1
SPAC22G7.04	23	709	51	100	3582	300	0.23	36.325209173979	0.197934115019542	31.260861438049	0.0209059464352297	0.0498853574406655	1.16200282087447	0.748851001309929	1.78689350352464	20	103	1
SPAC22G7.05	26	754	10	100	1801	300	0.26	41.0632799358023	0.418656302054414	66.1207728005701	0.022834220908087	0.0516847761042328	0.621034482758621	0.411244318554647	0.930842817637232	37	89	1
SPAC22G7.08	10	284	132	100	2163	300	0.1	15.7935692060778	0.131299121590384	20.7368176353495	0.0176837200319889	0.06793367717586	0.761619718309859	0.38249886429192	1.46940543731385	12	98	1
SPAC22G7.10	44	456	59	100	1816	300	0.44	69.4917045067424	0.251101321585903	39.6578610020456	0.0699067336748233	0.132750933083353	1.75228070175439	1.26950628353479	2.41075694479369	28	116	1
SPNCRNA.679	0	28	1	100	1696	300	0	0	0.0165094339622642	2.6074288783619	0.00327211992868732	0.176722244865318	0	0.055495153990537	2.99720927291579	1	99	1
SPNCRNA.680	3	119	74	100	1675	300	0.03	4.73807076182334	0.071044776119403	11.220505883721	0.00641303010883689	0.0817792339360502	0.422268907563025	0.107418254323018	1.36980216842884	6	97	1
SPAC4G8.04	13	353	46	100	2585	300	0.13	20.5316399679011	0.136557059961315	21.5672337707755	0.020261964002755	0.0655274690668343	0.951983002832861	0.523771769471217	1.69388507537767	13	100	1
SPAC4G8.05	240	752	11	100	1927	300	2.4	379.045660945867	0.390243902439024	61.6334408042061	0.275234726903032	0.369992229164551	6.15	5.30377318742143	7.1297502560009	95	245	3.54999258631502e-48
SPNCRNA.159	15	103	83	100	496	300	0.15	23.6903538091167	0.207661290322581	32.7971296013309	0.0814051787682947	0.256396666574446	0.722330097087379	0.403769686690742	1.27172746620925	19	96	1
SPNCRNA.681	15	131	101	100	673	300	0.15	23.6903538091167	0.194650817236256	30.7423115304041	0.0645206762689769	0.199914075290607	0.770610687022901	0.434224151290215	1.34542172670579	18	97	1
SPAC4G8.08	44	135	146	100	1117	300	0.44	69.4917045067424	0.120859444941808	19.088020078966	0.22852112191315	0.463602113561078	3.64059259259259	2.55258093176989	5.17843560847724	15	129	1.22401497060197e-05
SPAC4G8.09	5	297	134	100	2722	300	0.05	7.8967846030389	0.109110947832476	17.2325130573296	0.0061486036146652	0.042128049990499	0.458249158249158	0.167364990391187	1.14672552074138	10	95	1
SPAC4G8.10	2	255	25	100	1859	300	0.02	3.15871384121556	0.137170521785906	21.6641212885952	0.00135089012429351	0.031860068327861	0.145803921568627	0.0251130474106164	0.592278670214936	12	90	1
SPNCRNA.684	3	28	105	100	245	300	0.03	4.73807076182334	0.114285714285714	18.0497933783746	0.0259902678375337	0.367995764389791	0.2625	0.0636761562019577	0.901589622754989	10	93	1
SPNCRNA.685	55	38	33	100	571	300	0.55	86.8646306334279	0.0665499124343257	10.5106064768994	0.93968079289244	2.233224607712	8.26447368421053	5.36557732741583	12.7517125100355	9	146	3.44252582491656e-15
SPNCRNA.686	2	24	7	100	1423	300	0.02	3.15871384121556	0.016865776528461	2.66370808816491	0.0136196282081625	0.36239285157422	1.18583333333333	0.193807309402153	5.15685027790115	1	101	1
SPAC16C9.03	79	749	178	100	1610	300	0.79	124.769196728015	0.465217391304348	73.474430654362	0.0830512298614202	0.133770694525538	1.6981308411215	1.33712480076887	2.15370818186117	56	123	1
SPAC16C9.05	48	588	26	100	1374	300	0.48	75.8091321891735	0.427947598253275	67.5882000958788	0.0601197679431087	0.110523414173714	1.12163265306122	0.826045611538314	1.51859171074683	44	104	1
SPAC16C9.07	19	381	73	100	2860	300	0.19	30.0077814915478	0.133216783216783	21.0396848514533	0.0305372500983466	0.08047294353078	1.42624671916011	0.873365352812713	2.30152618498031	13	106	1
SPAC2G11.02	63	938	34	100	4070	300	0.63	99.4994859982902	0.23046683046683	36.3989383668329	0.0515882097889559	0.0872738438273203	2.73358208955224	2.09964013841051	3.55204544377194	30	133	3.2200818422934e-05
SPAC2G11.04	1	153	18	100	1073	300	0.01	1.57935692060778	0.142590866728798	22.5201872183588	0.0003391702060249	0.0428520695671431	0.0701307189542484	0.00363929631064717	0.459802706455446	12	89	1
SPAC2G11.06	9	507	26	100	1550	300	0.09	14.21421228547	0.327096774193548	51.6602554031061	0.00860898476493928	0.0352624758269558	0.275147928994083	0.133439263856559	0.546568375317815	26	83	1
SPAC2G11.09	16	1348	124	100	2677	300	0.16	25.2697107297245	0.503548748599178	79.52832009635	0.0070023822999736	0.0198047045837845	0.317744807121662	0.187453774170293	0.53017194170791	38	78	1
SPNCRNA.689	9	58	9	100	1558	300	0.09	14.21421228547	0.0372272143774069	5.87950586619071	0.0718101238903648	0.324042244954695	2.41758620689655	1.11880173021188	5.04857817639415	3	106	1
SPNCRNA.690	11	123	1	100	2217	300	0.11	17.3729261266856	0.0554803788903924	8.76233203584831	0.045733200848449	0.170311520509196	1.98268292682927	1.01390506281011	3.77580640968887	5	106	1
SPAC2G11.12	27	799	47	100	3958	300	0.27	42.6426368564101	0.201869631126832	31.8824198980702	0.0225625869864146	0.0502537875665966	1.33749687108886	0.893027192922288	1.98904491188589	21	106	1
SPAC2G11.13	22	403	124	100	1781	300	0.22	34.7458522533712	0.226277372262774	35.7372733860155	0.0346449283152164	0.0852031006399276	0.972258064516129	0.617026173294004	1.51746722239711	22	100	1
SPAC2G11.14	34	1227	21	100	3125	300	0.34	53.6981353006645	0.39264	62.0118701307439	0.0193948707524877	0.0393914294232247	0.865933170334148	0.60608971101524	1.23098216947577	37	97	1
SPAC521.02	34	257	17	100	683	300	0.34	53.6981353006645	0.376281112737921	59.4282179496632	0.090941153875974	0.191552300443224	0.903579766536965	0.621128080972902	1.30830221202722	36	98	1
SPAC521.03	33	1275	192	100	1022	300	0.33	52.1187783800568	1.24755381604697	197.033275320442	0.0180200256293096	0.0369802124716246	0.264517647058824	0.184164661931545	0.377937771460003	73	60	1
SPNCRNA.693	1	17	356	100	872	264	0.01	1.57935692060778	0.0194954128440367	3.07902151953352	0.0029153350293855	0.415929044001673	0.512941176470588	0.0254217214562416	3.62690126369459	1	100	1
SPAC521.05	140	854	266	72	522	300	1.94444444444444	307.097179007068	1.6360153256705	258.385212681809	0.136532683147759	0.196728592356823	1.18852459016393	0.989861952821253	1.42628229458696	131	81	1
SPAC23G3.01	27	2940	78	100	3563	300	0.27	42.6426368564101	0.825147347740668	130.320217417538	0.0061620502206312	0.0135891201642575	0.327214285714286	0.21955384936109	0.484180351452496	57	70	1
SPAC23G3.03	2	77	57	100	1780	300	0.02	3.15871384121556	0.0432584269662921	6.83204960038197	0.00441654154928579	0.107258735469869	0.462337662337662	0.0786144395772871	1.90920549136367	4	98	1
SPAC23G3.04	28	598	41	100	1096	300	0.28	44.2219937770179	0.545620437956204	86.172941471118	0.0314237419155626	0.069305007657183	0.513177257525084	0.344404211394566	0.759582883922725	45	83	1
SPAC23G3.06	42	2407	89	100	1833	300	0.42	66.3329906655268	1.31314784506274	207.392913688103	0.0126979355494275	0.0238901929528159	0.319842127129206	0.232753158621006	0.437907236825115	80	62	1
SPAC23G3.09	6	757	22	100	1407	300	0.06	9.47614152364668	0.538024164889837	84.9732188272985	0.00321087288851496	0.0182637610464503	0.111519154557464	0.0451769815414054	0.256971117923556	37	69	1
SPAC23G3.11	23	907	81	100	3061	300	0.23	36.325209173979	0.296308395949036	46.7976715776301	0.0163672160551597	0.0389341823198025	0.776218302094818	0.501000483448439	1.19177532080915	28	95	1
SPAC22H12.02	1	760	24	100	2351	300	0.01	1.57935692060778	0.323266695023394	51.0553491987203	6.86026686246929e-05	0.00856228357487754	0.0309342105263158	0.00161284873936653	0.201299286845371	24	77	1
SPAC22H12.03	12	69	10	100	965	300	0.12	18.9522830472934	0.0715025906735751	11.2928111421696	0.0895259392016623	0.330530965494647	1.67826086956522	0.863925313296041	3.18962381702334	7	105	1
SPAC1687.01	4	300	27	100	635	300	0.04	6.31742768243112	0.47244094488189	74.6152875877692	0.00424121934831124	0.0369612371119795	0.0846666666666667	0.0269317428617764	0.23470385566107	33	71	1
SPAC1687.02	9	297	35	100	2108	300	0.09	14.21421228547	0.140891840607211	22.2518503520166	0.0146313758235007	0.0604772276671888	0.638787878787879	0.308429402359396	1.27485995922434	13	96	1
SPAC1687.04	41	585	104	100	1619	300	0.41	64.753633744919	0.361334156886967	57.0675601331409	0.0503737059737467	0.097151019871377	1.13468376068376	0.815550299714958	1.57287501171759	37	104	1
SPAC1687.05	32	623	28	100	2981	300	0.32	50.539421459449	0.208990271720899	33.0070231982102	0.0353871945375044	0.0741514993839508	1.53117174959872	1.05489226916301	2.21045619663557	22	110	1
SPAC1687.08	1	1	120	100	90	300	0.01	1.57935692060778	0.0111111111111111	1.75484102289753	0.027408528703162	36.4849938072245	0.9	0.0246676758328458	32.836494426502	1	100	1
SPAC1687.09	41	1793	205	100	4612	300	0.41	64.753633744919	0.388768430182134	61.4004110721975	0.0165591946170554	0.0314571932963897	1.05461238148355	0.763710055738597	1.4508057548295	39	102	1
SPAC1687.10	103	273	109	100	2041	300	1.03	162.673762822601	0.133757961783439	21.1251562629066	0.29881173427286	0.476043978782485	7.70047619047619	6.09874749650908	9.71605760695051	23	180	3.63033974833257e-33
SPAC1687.11	92	1578	121	100	2664	300	0.92	145.300836695916	0.592342342342342	93.5519977747401	0.0469695341749452	0.0722882870119678	1.55315589353612	1.25126839042054	1.92575996599882	71	121	1
SPAC1687.15	26	1282	175	100	2170	300	0.26	41.0632799358023	0.590783410138249	93.3057867382108	0.0134686357122829	0.0303086835333843	0.44009360374415	0.292269394956538	0.657698432674439	46	80	1
SPNCRNA.160	1	4	3	100	35	249	0.01	1.57935692060778	0.114285714285714	18.0497933783746	0.0106420142837121	2.34682041637603	0.0875	0.00372470499929924	0.821387145731609	10	91	1
