Mcs6as_Cdk9as_3MBPP1_combined_pr_counts	Mcs6as_Cdk9as_3MBPP1_combinedgb_counts	Mcs6as_Cdk9as_3MBPP1_combinedterm_counts	Mcs6as_Cdk9as_3MBPP1_combinedpr_map	Mcs6as_Cdk9as_3MBPP1_combinedgb_map	Mcs6as_Cdk9as_3MBPP1_combinedterm_map	Mcs6as_Cdk9as_3MBPP1_combinedpr_density	Mcs6as_Cdk9as_3MBPP1_combinedpr_densityRPKM	Mcs6as_Cdk9as_3MBPP1_combinedgb_density	Mcs6as_Cdk9as_3MBPP1_combinedgb_densityRPKM	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_low	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_high	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_scaled	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_low_scaled	Mcs6as_Cdk9as_3MBPP1_combinedpause_index_CI_high_scaled	Mcs6as_Cdk9as_3MBPP1_combined_ExpPR	Mcs6as_Cdk9as_3MBPP1_combined_ExpGB	Mcs6as_Cdk9as_3MBPP1_combinedFexact_Pval
SPNCRNA.657	15	110	25	100	607	300	0.15	16.4481277041407	0.181219110378913	19.8714337996209	0.0764060526745938	0.239485381575837	0.827727272727273	0.463784739734785	1.45367626616533	17	98	1
SPAC227.09	37	357	14	100	2018	300	0.37	40.5720483368805	0.176907829534192	19.398683813605	0.0727466487298313	0.147034619969182	2.09148459383754	1.468027371368	2.96715863097809	20	117	1
SPAC227.10	95	464	36	100	920	300	0.95	104.171475459558	0.504347826086956	55.3038496718935	0.163148731974821	0.256694890061145	1.88362068965517	1.50096833416836	2.36159298856253	65	130	0.203273703508468
SPAC227.12	21	505	24	100	1511	300	0.21	23.027378785797	0.334215751158173	36.648155705233	0.0261688361180296	0.0654030056177573	0.628336633663366	0.395411113743427	0.988239414884313	30	91	1
SPNCRNA.658	0	5	3	100	737	300	0	0	0.0067842605156038	0.743922555592073	0.0190383591688732	1.16008855872718	0	0.140312707074595	8.54985267781934	0	100	1
SPAC227.14	0	230	17	100	2392	300	0	0	0.0961538461538462	10.5436716052184	0.00039555743861323	0.0209050977191867	0	0.00946173393162846	0.500049937442947	8	92	1
SPAC227.15	65	1782	689	100	3140	300	0.65	71.2752200512765	0.567515923566879	62.2304958997426	0.0282434770603293	0.0470193722016323	1.14534231200898	0.886845179694341	1.47640828713125	59	106	1
SPNCRNA.659	1017	7716	17	100	1709	300	10.17	1115.18305834074	4.51492100643651	495.079981919836	0.123392849635935	0.140784634173454	2.25253110419907	2.10878380027813	2.40600939802432	914	203	7.8657103143523e-13
SPSNORNA.05	978	324	1578	100	32	300	9.78	1072.41792630998	10.125	1110.2486200295	2.65707141389153	3.42958506186416	0.965925925925926	0.850262852445289	1.09746721979653	981	97	1
SPAC227.18	95	3028	148	100	1503	300	0.95	104.171475459558	2.0146373918829	220.913420661513	0.0254355427708826	0.0386573983971955	0.471548877146631	0.382296207846365	0.581020697909849	130	65	1
SPAC2F7.04	19	364	17	100	1900	300	0.19	20.8342950919116	0.191578947368421	21.007433278271	0.0319458329196273	0.0842790602816169	0.991758241758242	0.606970825472919	1.60130214535072	19	100	1
SPNCRNA.552	57	461	24	100	1515	300	0.57	62.5028852757348	0.304290429042904	33.3667189069698	0.0929567591937808	0.164105744362889	1.87321041214751	1.40829490178578	2.48620202709777	36	121	1
SPNCRNA.660	57	508	18	100	2062	300	0.57	62.5028852757348	0.246362754607177	27.0147069954849	0.0844816408108459	0.148699494277618	2.31366141732283	1.74201143351964	3.06618357200448	31	126	0.0159534499312761
SPNCRNA.661	36	264	3	100	910	300	0.36	39.4755064899378	0.29010989010989	31.8117634717447	0.0947157661076087	0.195481336380406	1.24090909090909	0.861913471579239	1.77888016106169	30	106	1
SPAC2F7.10	10	649	16	100	2628	300	0.1	10.9654184694272	0.246955859969559	27.0797434804346	0.00778958508962455	0.0295219141511274	0.404930662557781	0.204710296155333	0.775835903891628	21	89	1
SPNCRNA.154	146	705	363	100	624	300	1.46	160.095109653636	1.12980769230769	123.888141361316	0.172570155073353	0.248397701633315	1.29225531914894	1.07683776765772	1.55000165819189	130	116	1
SPAC2F7.11	146	2842	36	100	3566	300	1.46	160.095109653636	0.796971396522715	87.3912487103532	0.0433406599274254	0.0608587608713564	1.83193525686136	1.54552793301199	2.17022341267257	109	137	0.0165550243138865
SPAC2F7.15	28	416	28	100	962	300	0.28	30.703171714396	0.432432432432432	47.418025813739	0.0449934966983429	0.100028245490242	0.6475	0.432837438238059	0.962271721616129	38	90	1
SPAC2F7.17	1	111	2	100	2126	300	0.01	1.09654184694272	0.0522107243650047	5.72512441254193	0.00046646650678153	0.0592769146199337	0.191531531531532	0.00991707793417532	1.26022720481979	5	96	1
SPNCRNA.155	0	11	5	100	751	300	0	0	0.014647137150466	1.60611988233953	0.00843437698064696	0.473726222726494	0	0.0633421711246586	3.55768393267597	1	99	1
SPAC13A11.03	14	822	64	100	1299	300	0.14	15.351585857198	0.632794457274827	69.3885602915252	0.009646360116013	0.0294986256438284	0.221240875912409	0.125306217907009	0.383187147113331	44	70	1
SPAC13A11.05	85	1762	47	100	1914	300	0.85	93.2060569901308	0.920585161964472	100.946015376858	0.0385587081328376	0.0602785026841673	0.923325766174801	0.738013673662512	1.15373054137496	88	97	1
SPAC13A11.06	4	68	21	100	2110	300	0.04	4.38616738777086	0.0322274881516588	3.53387893801444	0.0182743894999811	0.167504599733104	1.24117647058824	0.385589618449601	3.53434705436849	3	101	1
SPAC3H8.02	60	1663	80	100	1885	300	0.6	65.7925108165629	0.882228116710875	96.7400048522937	0.0276374635777263	0.047000072473469	0.680096211665665	0.52096618844014	0.885951366124891	74	86	1
SPAC3H8.03	19	567	101	100	1248	300	0.19	20.8342950919116	0.454326923076923	49.818848334657	0.0205996729403257	0.0538586946340465	0.418201058201058	0.257083918295265	0.672156509032901	37	82	1
SPAC3H8.04	42	1110	130	100	1486	300	0.42	46.054757571594	0.746971736204576	81.9085767231772	0.0274463037109891	0.0519747467164644	0.56227027027027	0.407852073145298	0.77234473620666	60	82	1
SPNCRNA.156	0	1	152	100	367	300	0	0	0.00272479564032698	0.29878524439856	0.120791776113059	17.3080587281839	0	0.443305818334926	63.520575532435	0	100	1
SPAC3H8.06	89	2240	88	100	2157	300	0.89	97.5922243779017	1.03847936949467	113.873608583759	0.0319535760465951	0.0493466009595268	0.857022321428571	0.689238635325056	1.06440618269699	96	93	1
SPNCRNA.666	3	141	12	100	1793	300	0.03	3.28962554082815	0.0786391522587842	8.62311212598566	0.00542512669864915	0.0688284810004342	0.381489361702128	0.0972725217067792	1.23409466433779	7	96	1
SPAC3H8.10	222	1893	76	100	1535	300	2.22	243.432290021283	1.23322475570033	135.228255131111	0.101791387588637	0.135073995896164	1.80015847860539	1.56249779948558	2.07338583700612	177	145	0.00646927405276941
SPAC1F3.01	43	784	13	100	2291	300	0.43	47.1512994185368	0.342208642514186	37.5246096902265	0.0398349368634273	0.0752547197482696	1.25654336734694	0.912618403541119	1.72408562943286	36	107	1
SPAC1F3.03	112	1304	13	100	4680	300	1.12	122.812686857584	0.278632478632479	30.5532172737885	0.0704653409788948	0.104605918677421	4.01963190184049	3.29777795781228	4.89555699410331	46	166	2.87968156044014e-18
SPAC1F3.05	26	1287	88	100	2085	300	0.26	28.5100880205106	0.61726618705036	67.6858204803489	0.0134165256925433	0.0301904394310825	0.421212121212121	0.279734560689528	0.629470662138071	48	78	1
SPNCRNA.668	26	79	11	100	454	300	0.26	28.5100880205106	0.174008810572687	19.080794252968	0.206074658383369	0.522516270665784	1.49417721518987	0.935578949060496	2.37222386882266	18	108	1
SPAC1F3.09	0	1201	68	100	3107	300	0	0	0.38654650788542	42.3864421685935	7.56928545000257e-05	0.0039907340615612	0	0.0023517769893158	0.123992107292706	27	73	1
SPAC1D4.01	31	443	9	100	1689	300	0.31	33.9927972552242	0.262285375962108	28.7606890583554	0.0477470606993972	0.101981803970321	1.18191873589165	0.806447855212818	1.72247266905872	27	104	1
SPAC1D4.04	46	2941	152	100	1676	300	0.46	50.4409249593649	1.75477326968974	192.418232211129	0.0115539299294432	0.0211059703528953	0.262142128527712	0.193643865617468	0.353736063114525	93	53	1
SPAC1D4.08	146	1043	18	100	1557	300	1.46	160.095109653636	0.669877970456005	73.4549226950066	0.117256929842938	0.167021691500261	2.17950143815916	1.82569039765455	2.60052773665907	98	148	3.24488213370175e-05
SPAC1D4.10	0	427	8	100	2960	300	0	0	0.144256756756757	15.818357048802	0.00021296867460734	0.0112398868049092	0	0.00630387276837726	0.332700649425313	12	88	1
SPNCRNA.671	27	501	17	100	3579	300	0.27	29.6066298674533	0.139983235540654	15.3497475640766	0.035840268970123	0.0804709189356531	1.92880239520958	1.2827232264407	2.88005418870703	15	112	1
SPAC1D4.12	18	659	47	100	3093	300	0.18	19.7377532449689	0.213061752344003	23.3631127428144	0.0165788091513588	0.0444154049579751	0.844825493171472	0.512782567051527	1.37376847535017	20	98	1
SPAC1D4.13	50	470	10	100	1672	300	0.5	54.8270923471358	0.2811004784689	30.8238437836768	0.0785789400271168	0.143640019554145	1.77872340425532	1.31383987725339	2.40166112694531	32	118	1
SPAC1D4.14	92	1122	19	100	5032	300	0.92	100.88184991873	0.222972972972973	24.4499195602092	0.0658972236981139	0.101918283454077	4.12606060606061	3.31594829648909	5.12852802340914	35	157	2.68360490812966e-16
SPNCRNA.158	10	13	20	100	689	300	0.1	10.9654184694272	0.0188679245283019	2.06894688102399	0.313718402797356	1.86766474031264	5.3	2.16151979527378	12.8682100607541	2	108	1
SPAC22F3.12c	2	1297	67	100	2622	300	0.02	2.19308369388543	0.494660564454615	54.2416008956789	0.000266796251337854	0.00622819810757009	0.040431765612953	0.00699539771007853	0.163303354380488	33	69	1
SPAC22F3.11c	8	105	69	100	691	300	0.08	8.77233477554172	0.151953690303907	16.6623580215608	0.0344404470454427	0.161450431509463	0.526476190476191	0.237983489084009	1.11562248173039	14	94	1
SPAC22F3.10c	40	1474	89	100	2307	300	0.4	43.8616738777086	0.638925010836584	70.0608011440643	0.0195559536801686	0.0375093367314101	0.626051560379919	0.45115585140149	0.865340398393631	54	86	1
SPAC22F3.09c	42	985	27	100	2443	300	0.42	46.054757571594	0.403192795742939	44.2117772917959	0.0309059654522959	0.0586153833899172	1.04168527918782	0.755032735999589	1.43197381621568	40	102	1
SPAC22F3.08c	14	529	14	100	1570	300	0.14	15.351585857198	0.336942675159236	36.9471743332928	0.0149495487591342	0.045963287363673	0.415500945179584	0.234707915518408	0.721623611609666	28	86	1
SPAC22F3.07c	85	391	181	100	407	300	0.85	93.2060569901308	0.960687960687961	105.343455074841	0.170708404967752	0.276534510685093	0.884782608695652	0.694783208218749	1.12549545848833	90	95	1
SPAC22F3.15	28	125	15	100	431	300	0.28	30.703171714396	0.290023201856148	31.8022577419581	0.145450594784935	0.342951327565694	0.96544	0.626892063523072	1.47812022180814	28	100	1
SPAC22F3.06c	106	2694	34	100	3193	300	1.06	116.233435775928	0.843720638897589	92.5174987680449	0.0322424780823121	0.0479731604677852	1.25634001484781	1.02950232516822	1.53178301373638	94	112	1
SPAC22F3.05c	14	561	12	100	5543	264	0.14	15.351585857198	0.101208731733718	11.0979609622021	0.0141027822739822	0.043322475413972	1.3832798573975	0.781717221446833	2.40136481219647	10	104	1
SPAC22F3.03c	5	330	1	100	4143	300	0.05	5.48270923471358	0.0796524257784214	8.73422180765378	0.00553815087066529	0.0378819795403599	0.627727272727273	0.229445590571663	1.56945041235711	7	98	1
SPAC1296.02	49	1225	99	100	937	300	0.49	53.730550500193	1.30736392742796	143.357925560814	0.0297325072646967	0.053658760779352	0.3748	0.278593593070208	0.502782588502529	84	65	1
SPAC1296.04	5	98	16	100	1425	300	0.05	5.48270923471358	0.0687719298245614	7.54112989476394	0.0183382765769131	0.129956640532681	0.727040816326531	0.261320441221012	1.85188212759071	6	99	1
SPAC1296.06	58	551	30	100	1968	300	0.58	63.5994271226775	0.279979674796748	30.7009429708047	0.0795283651649623	0.139027469778472	2.07157894736842	1.56511822644646	2.73606060524033	34	124	0.194459582968316
SPAPJ696.02	117	3715	268	100	1504	300	1.17	128.295396092298	2.47007978723404	270.854585198949	0.0260815013151367	0.0380000501084533	0.473668909825034	0.392265779779656	0.571520753631137	154	63	1
SPAC22G7.02	165	1265	37	100	3254	300	1.65	180.929404745548	0.388752304855562	42.6283170369556	0.110517948957367	0.153873933058868	4.24434782608696	3.59625405907274	5.00705778173558	74	191	1.84829860212324e-25
SPAC22G7.03	14	63	82	100	632	300	0.14	15.351585857198	0.0996835443037975	10.9307177780682	0.119119894365575	0.407706204033015	1.40444444444444	0.752837732390431	2.57670320948865	10	104	1
SPAC22G7.04	35	1108	117	100	3582	300	0.35	38.378964642995	0.309324399776661	33.9187148635547	0.0222137754801107	0.0447045490589862	1.13149819494585	0.795697437697564	1.60131694729289	31	104	1
SPAC22G7.05	81	1513	48	100	1801	300	0.81	88.8198896023599	0.840088839533592	92.1192567698128	0.0425260122996764	0.0673065543734175	0.964183740912095	0.765893481517172	1.21219104426525	82	99	1
SPAC22G7.08	33	562	33	100	2163	300	0.33	36.1858809491096	0.259824318076745	28.4908237624506	0.0406430505297184	0.0843971163109668	1.27008896797153	0.879109182957809	1.82550962580621	27	106	1
SPAC22G7.10	57	1119	44	100	1816	300	0.57	62.5028852757348	0.616189427312775	67.5677492692125	0.0386636097414753	0.0669576112062859	0.925040214477212	0.702131152905192	1.21595021950615	59	98	1
SPNCRNA.679	2	45	8	100	1696	300	0.02	2.19308369388543	0.0265330188679245	2.90945655143999	0.00746010635017271	0.186622106896886	0.753777777777778	0.126523403698929	3.16511093297119	2	100	1
SPNCRNA.680	5	181	85	100	1675	300	0.05	5.48270923471358	0.108059701492537	11.8491984654705	0.0100379827121235	0.0695164202752681	0.462707182320442	0.168136210428069	1.16440003961074	10	95	1
SPAC4G8.04	14	1197	44	100	2585	300	0.14	15.351585857198	0.463056092843327	50.7760383284499	0.0066342970856354	0.0202256525629529	0.30233918128655	0.171496579663675	0.522833118752334	36	78	1
SPAC4G8.05	221	1430	31	100	1927	300	2.21	242.33574817434	0.742086144265698	81.3728511223707	0.1337795258992	0.17848563216329	2.97809090909091	2.57793146407758	3.43941813178661	136	185	7.40139901234741e-16
SPNCRNA.159	5	109	77	100	496	300	0.05	5.48270923471358	0.219758064516129	24.0973913945072	0.0165270691891575	0.116531698115075	0.227522935779817	0.081974263178221	0.57799722265077	18	87	1
SPNCRNA.681	5	149	102	100	673	300	0.05	5.48270923471358	0.221396731054978	24.2770780378105	0.0121599165287331	0.0847065163807851	0.225838926174497	0.0818362382383739	0.570074855242684	19	86	1
SPAC4G8.08	31	340	129	100	1117	300	0.31	33.9927972552242	0.304386750223814	33.3772809275312	0.0619734198128976	0.133396772309401	1.01844117647059	0.692243099310066	1.49004194669601	30	101	1
SPAC4G8.09	37	247	87	100	2722	300	0.37	40.5720483368805	0.0907421013960323	9.95025114602684	0.10436220123573	0.214136031017408	4.07748987854251	2.84073911763657	5.82878276429386	11	126	2.5710386573202e-06
SPAC4G8.10	21	334	15	100	1859	300	0.21	23.027378785797	0.179666487358795	19.7011821882123	0.0393779945701968	0.0993739825199385	1.16883233532934	0.732036919059959	1.84736233504566	18	103	1
SPNCRNA.684	10	25	31	100	245	300	0.1	10.9654184694272	0.102040816326531	11.1892025198236	0.179758217789162	0.870020723552827	0.98	0.440407633583446	2.13155077270443	10	100	1
SPNCRNA.685	10	48	16	100	571	300	0.1	10.9654184694272	0.0840630472854641	9.21786491300356	0.0990268913972055	0.426205754741205	1.18958333333333	0.565443549878043	2.43363485957228	8	102	1
SPNCRNA.686	1	38	28	100	1423	300	0.01	1.09654184694272	0.0267041461700632	2.92822137623494	0.0013417190345932	0.177523570277566	0.374473684210526	0.0190926618622612	2.52616040504976	2	99	1
SPAC16C9.03	159	2543	205	100	1610	300	1.59	174.350153663892	1.57950310559006	173.199125265548	0.0530867601263839	0.0736048699433108	1.00664569406213	0.854696838034782	1.1850384060873	158	101	1
SPAC16C9.05	52	409	30	100	1374	300	0.52	57.0201760410212	0.297671033478894	32.6408744832293	0.0942192863680426	0.171135329722303	1.74689486552567	1.29457299469691	2.35139943038444	34	118	1
SPAC16C9.07	15	861	84	100	2860	300	0.15	16.4481277041407	0.301048951048951	33.0112772803384	0.010073010285908	0.0296138094900241	0.498257839721254	0.288088094176969	0.846954951414689	26	89	1
SPAC2G11.02	70	1666	12	100	4070	300	0.7	76.7579292859901	0.409336609336609	44.8854721623234	0.032825943475088	0.053690952770735	1.71008403361345	1.33601589943608	2.18522177776891	49	121	1
SPAC2G11.04	5	244	17	100	1073	300	0.05	5.48270923471358	0.22739981360671	24.9353411606731	0.00747124925455192	0.0513765913469981	0.219877049180328	0.0801665045013421	0.55127082515329	19	86	1
SPAC2G11.06	22	518	28	100	1550	300	0.22	24.1239206327397	0.334193548387097	36.6457210784727	0.0270252935814415	0.0661068733573431	0.658301158301158	0.418892050512343	1.02465653703882	30	92	1
SPAC2G11.09	54	2274	24	100	2677	300	0.54	59.2132597349066	0.84945834889802	93.1466626801544	0.0179510905423786	0.0313349192509336	0.635699208443272	0.480550693819475	0.838835788347492	70	84	1
SPNCRNA.689	10	24	10	100	1558	300	0.1	10.9654184694272	0.0154043645699615	1.68915303765245	0.186375380279222	0.910973757175616	6.49166666666667	2.90372842475028	14.1929711367961	1	109	0.206910773178309
SPNCRNA.690	8	74	5	100	2217	300	0.08	8.77233477554172	0.0333784393324312	3.66008555136495	0.0483093617962613	0.231939700284371	2.39675675675676	1.07101855102311	5.1421031553045	3	105	1
SPAC2G11.12	5	1624	60	100	3958	300	0.05	5.48270923471358	0.410308236483072	44.9920151448956	0.00113183324119714	0.0076492841922799	0.12185960591133	0.0447979596865826	0.302758668330438	30	75	1
SPAC2G11.13	37	394	505	100	1781	300	0.37	40.5720483368805	0.22122403144301	24.2581408026631	0.0660202094076389	0.133011164259797	1.67251269035533	1.17581992955005	2.36892883546699	24	113	1
SPAC2G11.14	175	1464	8	100	3125	300	1.75	191.894823214975	0.46848	51.3707924455723	0.101861017149217	0.140220559462346	3.7354849726776	3.18315678591303	4.38189248319832	87	188	9.70089503997775e-22
SPAC521.02	65	468	30	100	683	300	0.65	71.2752200512765	0.685212298682284	75.1363959544935	0.106198716104968	0.181321948538609	0.948611111111111	0.72533723099693	1.2384289085187	67	98	1
SPAC521.03	85	901	133	100	1022	300	0.85	93.2060569901308	0.88160469667319	96.6716442363392	0.0750324991237538	0.118471140201585	0.964150943396227	0.766832141044764	1.2107750528602	86	99	1
SPNCRNA.693	0	13	433	100	872	264	0	0	0.0149082568807339	1.63475275346964	0.00711390234765344	0.395564521747562	0	0.062033228471538	3.44932262963874	1	99	1
SPAC521.05	324	1502	733	72	522	300	4.5	493.443831124222	2.87739463601533	315.518362855931	0.19094971496761	0.243650418154709	1.56391478029294	1.38438543351517	1.76646553162164	293	103	1
SPAC23G3.01	168	4089	26	100	3563	300	1.68	184.219030286376	1.14762840303115	125.84225686637	0.035100087853686	0.0480708311863788	1.46388848129127	1.25061613022683	1.71276371517068	143	125	1
SPAC23G3.03	11	123	118	100	1780	300	0.11	12.0619603163699	0.0691011235955056	7.57722736932326	0.045733200848449	0.170311520509196	1.59186991869919	0.814050975102392	3.03154506506369	7	104	1
SPAC23G3.04	99	979	55	100	1096	300	0.99	108.557642847329	0.893248175182482	97.9484003792809	0.0817743335128507	0.124931410348707	1.10831460674157	0.896246695300844	1.36924825742183	93	106	1
SPAC23G3.06	80	4976	299	100	1833	300	0.8	87.7233477554172	2.71467539552646	297.675517206053	0.0128059950299175	0.0201559175792194	0.294694533762058	0.234733888898388	0.369457969227092	131	49	1
SPAC23G3.09	140	1836	27	100	1407	300	1.4	153.51585857198	1.30490405117271	143.088189835595	0.0639616607477199	0.0908531861242817	1.07287581699346	0.899940566720419	1.27830432876864	135	105	1
SPAC23G3.11	105	1883	130	100	3061	300	1.05	115.136893928985	0.61515844495263	67.4546977390765	0.045576647766975	0.0681622339071977	1.70687732342007	1.3951011881471	2.08644597989932	78	127	0.814103748715986
SPAC22H12.02	2	893	41	100	2351	300	0.02	2.19308369388543	0.379838366652488	41.6508664108824	0.000387302981930927	0.00905161587179534	0.0526539753639418	0.00910549310519611	0.212803489145908	28	74	1
SPAC22H12.03	15	109	11	100	965	300	0.15	16.4481277041407	0.112953367875648	12.3858094628763	0.0770822694818149	0.241763601945614	1.32798165137615	0.743843900499514	2.33301875877518	11	104	1
SPAC1687.01	11	343	122	100	635	300	0.11	12.0619603163699	0.540157480314961	59.230528110449	0.0166960008579671	0.0599358600377203	0.203644314868805	0.106019605448091	0.380592711239524	38	73	1
SPAC1687.02	37	121	58	100	2108	300	0.37	40.5720483368805	0.0574003795066414	6.29419181594253	0.20794672926319	0.448056903026893	6.44595041322314	4.38351705286804	9.4450395158069	7	130	5.69819417678704e-11
SPAC1687.04	43	588	158	100	1619	300	0.43	47.1512994185368	0.363187152563311	39.8249911057638	0.0529641142419343	0.100625909267814	1.18396258503401	0.857489009576917	1.6291334710459	38	105	1
SPAC1687.05	52	1459	54	100	2981	300	0.52	57.0201760410212	0.489433076148943	53.6683849275217	0.0267486300167009	0.0473642874354572	1.06245373543523	0.797376660797853	1.41192940845098	49	103	1
SPAC1687.08	19	16	52	100	90	300	0.19	20.8342950919116	0.177777777777778	19.4940772789816	0.584119639394654	2.4223830987066	1.06875	0.525707675455189	2.18014478883594	17	102	1
SPAC1687.09	214	3731	43	100	4612	300	2.14	234.659955245741	0.808976582827407	88.7076676266971	0.0498497981585567	0.065975063279688	2.64531760922005	2.29907269107264	3.04276991845921	140	174	1.1336785392932e-12
