Cdk9as_3MBPP1_18Cr2_pr_counts	Cdk9as_3MBPP1_18Cr2gb_counts	Cdk9as_3MBPP1_18Cr2term_counts	Cdk9as_3MBPP1_18Cr2pr_map	Cdk9as_3MBPP1_18Cr2gb_map	Cdk9as_3MBPP1_18Cr2term_map	Cdk9as_3MBPP1_18Cr2pr_density	Cdk9as_3MBPP1_18Cr2pr_densityRPKM	Cdk9as_3MBPP1_18Cr2gb_density	Cdk9as_3MBPP1_18Cr2gb_densityRPKM	Cdk9as_3MBPP1_18Cr2pause_index_CI_low	Cdk9as_3MBPP1_18Cr2pause_index_CI_high	Cdk9as_3MBPP1_18Cr2pause_index_scaled	Cdk9as_3MBPP1_18Cr2pause_index_CI_low_scaled	Cdk9as_3MBPP1_18Cr2pause_index_CI_high_scaled	Cdk9as_3MBPP1_18Cr2_ExpPR	Cdk9as_3MBPP1_18Cr2_ExpGB	Cdk9as_3MBPP1_18Cr2Fexact_Pval
SPNCRNA.658	0	7	0	100	737	300	0	0	0.00949796472184532	2.16770610786108	0.0134151780994594	0.782741335671289	0	0.0988698625930161	5.7688036438974	0	100	1
SPAC227.14	1	158	7	100	2392	300	0.01	2.2822848592766	0.0660535117056856	15.0752929667936	0.000328498129788214	0.0414836467508937	0.151392405063291	0.00785767526453408	0.992288830281378	6	95	1
SPAC227.15	22	487	77	100	3140	300	0.22	50.2102669040852	0.155095541401274	35.3972205881434	0.0287284958107038	0.0703577692296603	1.41848049281314	0.902074768456099	2.20923395381133	16	106	1
SPNCRNA.659	166	3653	3	100	1709	300	1.66	378.859286639915	2.13750731421884	487.840057983465	0.0387712040850889	0.0532365588153088	0.776605529701615	0.662599877814169	0.909812790153628	181	85	1
SPSNORNA.05	218	208	1331	100	32	300	2.18	497.538099322298	6.5	1483.48515852979	0.862932120281546	1.27297233219395	0.335384615384615	0.276138278490095	0.407351146302064	275	43	1
SPAC227.18	34	1571	55	100	1503	300	0.34	77.5976852154043	1.04524284763806	238.554192543149	0.0151642806391845	0.0307324057231204	0.325283259070656	0.227919138006944	0.4619080580185	68	66	1
SPAC2F7.04	5	169	3	100	1900	300	0.05	11.411424296383	0.0889473684210526	20.3003232219866	0.0107408440066457	0.0745283707263783	0.562130177514793	0.204076036126268	1.41603904380119	8	97	1
SPNCRNA.552	2	116	1	100	1515	300	0.02	4.5645697185532	0.0765676567656766	17.4749203746591	0.00294982799677859	0.0706366988850808	0.261206896551724	0.0446898941511957	1.07014598810897	7	95	1
SPNCRNA.660	2	122	2	100	2062	300	0.02	4.5645697185532	0.0591658583899127	13.5033342789401	0.00280644259324612	0.0671111675386065	0.338032786885246	0.0578688462727349	1.38383227464607	5	97	1
SPNCRNA.661	8	113	9	100	910	300	0.08	18.2582788742128	0.124175824175824	28.3404603404676	0.0320650480623691	0.149704660741752	0.644247787610619	0.291791937367559	1.36231241274994	11	97	1
SPAC2F7.10	2	370	32	100	2628	300	0.02	4.5645697185532	0.140791476407915	32.1326254920982	0.000932643052908851	0.0219090853440494	0.142054054054054	0.0245098594304446	0.575770762841617	12	90	1
SPNCRNA.154	43	500	202	100	624	300	0.43	98.1382489488937	0.801282051282051	182.875389365112	0.0621635001083831	0.118572091080684	0.53664	0.387900240676311	0.739889848343468	63	80	1
SPAC2F7.11	43	1243	47	100	3566	300	0.43	98.1382489488937	0.348569826135726	79.5535636590244	0.0252042665183819	0.0473147431230238	1.23361222847949	0.8987841440455	1.68724373976703	36	107	1
SPAC2F7.15	4	148	15	100	962	300	0.04	9.12913943710639	0.153846153846154	35.1120747581015	0.00853555279182677	0.0755325699119463	0.26	0.0821120178573735	0.726623322552923	13	91	1
SPAC2F7.17	0	59	2	100	2126	300	0	0	0.0277516462841016	6.33371621342047	0.00154634432682249	0.0824350588536129	0	0.0328752803882462	1.75256935122781	2	98	1
SPNCRNA.155	0	0	0	100	751	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC13A11.03	17	491	55	100	1299	300	0.17	38.7988426077022	0.377983063895304	86.2665023791231	0.0206538442665893	0.0572216141945293	0.449755600814664	0.268293437022995	0.743308768386935	32	85	1
SPAC13A11.05	31	647	7	100	1914	300	0.31	70.7508306375745	0.3380355276907	77.149336674606	0.0328244538520822	0.0695406957429739	0.917063369397218	0.628260046728853	1.33100891652052	33	98	1
SPAC13A11.06	9	74	14	100	2110	300	0.09	20.5405637334894	0.0350710900473934	8.00422178134921	0.0569143002426048	0.250953288212761	2.56621621621622	1.20089173511896	5.29511438128927	3	106	1
SPAC3H8.02	66	536	28	100	1885	300	0.66	150.630800712255	0.284350132625995	64.89680024256	0.0945288939684014	0.160117009247691	2.32108208955224	1.78186965130437	3.01820562431898	36	130	0.00444557790777507
SPAC3H8.03	11	288	13	100	1248	300	0.11	25.1051334520426	0.230769230769231	52.6681121371523	0.0198460339037324	0.0715268318799532	0.476666666666667	0.24767850311858	0.892654861861815	20	91	1
SPAC3H8.04	2	253	18	100	1486	300	0.02	4.5645697185532	0.170255720053836	38.8572052084104	0.0013615087951463	0.0321137333879541	0.117470355731225	0.020232020695874	0.477210078144998	14	88	1
SPNCRNA.156	0	1	66	100	367	300	0	0	0.00272479564032698	0.621875983454114	0.120791776113059	17.3080587281839	0	0.443305818334926	63.520575532435	0	100	1
SPAC3H8.06	40	959	11	100	2157	300	0.4	91.2913943710639	0.444598980064905	101.470152065195	0.0299870022872394	0.0577905152391924	0.899687174139729	0.646819639335753	1.24654141370938	43	97	1
SPNCRNA.666	6	135	11	100	1793	300	0.06	13.6937091556596	0.075292805354155	17.1839629672248	0.0177239579319966	0.104176855676129	0.796888888888889	0.317790565720699	1.86789102227298	7	99	1
SPAC3H8.10	52	929	18	100	1535	300	0.52	118.678812682383	0.605211726384365	138.126555978369	0.0418890366753865	0.0746009440234715	0.859203444564047	0.642996712967183	1.14512449076029	57	95	1
SPAC1F3.01	9	279	0	100	2291	300	0.09	20.5405637334894	0.121780881711043	27.7938662478468	0.0155646645166053	0.0644256893453774	0.739032258064516	0.356586464075427	1.4759925429026	11	98	1
SPAC1F3.03	33	566	7	100	4680	300	0.33	75.3154003561277	0.120940170940171	27.6019921015076	0.0403587840908524	0.0837944121581249	2.72862190812721	1.88879109545189	3.92157848900025	14	119	0.0358948730220483
SPAC1F3.05	9	674	15	100	2085	300	0.09	20.5405637334894	0.32326139088729	73.7774578010756	0.00648597470658669	0.0264818349135902	0.278412462908012	0.135232572632333	0.552146257948355	26	83	1
SPNCRNA.668	20	42	5	100	454	300	0.2	45.645697185532	0.092511013215859	21.1136484778892	0.27010281854262	0.833478440944633	2.16190476190476	1.22626679618349	3.78399212188863	10	110	1
SPAC1F3.09	0	381	10	100	3107	300	0	0	0.122626327647248	27.9868210938006	0.000238696436148086	0.0126001633375278	0	0.00741629827112104	0.391487074896988	10	90	1
SPAC1D4.01	16	314	9	100	1689	300	0.16	36.5165577484256	0.18590882178804	42.4296889172796	0.0297559644502553	0.0859220395937382	0.860636942675159	0.502578239564812	1.45122324873824	18	98	1
SPAC1D4.04	22	955	22	100	1676	300	0.22	50.2102669040852	0.56980906921241	130.046661134198	0.0147218992631935	0.0356994649646475	0.386094240837696	0.246739031651123	0.598323032807491	44	78	1
SPAC1D4.08	63	593	14	100	1557	300	0.63	143.783946134426	0.380860629415543	86.9232448009648	0.0812045834649265	0.138730088650485	1.65414839797639	1.26435536454891	2.16002748028805	44	119	1
SPAC1D4.10	0	125	3	100	2960	300	0	0	0.0422297297297297	9.6380272773505	0.000728417876617712	0.0385932182083468	0	0.0215611691478843	1.14235925896707	4	96	1
SPNCRNA.671	6	221	5	100	3579	300	0.06	13.6937091556596	0.0617490919251188	14.0929017574777	0.0109072877636077	0.0631263399152996	0.971674208144796	0.390371829059521	2.25929170556857	6	100	1
SPAC1D4.12	7	425	20	100	3093	300	0.07	15.9759940149362	0.137407048173295	31.36020256038	0.00716957582459781	0.0358338256129095	0.509435294117647	0.22175498025481	1.10834022620729	12	95	1
SPAC1D4.13	15	396	0	100	1672	300	0.15	34.234272889149	0.236842105263158	54.05411508813	0.0217803319156091	0.0647570990555626	0.633333333333333	0.364167149628984	1.08273869620901	22	93	1
SPAC1D4.14	12	594	61	100	5032	300	0.12	27.3874183113192	0.118044515103339	26.9411209540997	0.0108789893289357	0.0366179583805805	1.01656565656566	0.547430743032043	1.84261566571081	11	101	1
SPNCRNA.158	4	12	11	100	689	300	0.04	9.12913943710639	0.0174165457184325	3.97495185940772	0.0909024582098313	1.10933161535556	2.29666666666667	0.626317937065738	7.64329482979979	1	103	1
SPAC22F3.12c	2	623	17	100	2622	300	0.02	4.5645697185532	0.237604881769642	54.2282024153059	0.000554768718827215	0.0129859088584821	0.0841733547351525	0.0145460358076496	0.340490530269399	19	83	1
SPAC22F3.11c	1	30	35	100	691	300	0.01	2.2822848592766	0.0434153400868307	9.9086173340518	0.00168902937199498	0.227153129587376	0.230333333333333	0.0116711929604853	1.56962812544877	4	97	1
SPAC22F3.10c	17	547	54	100	2307	300	0.17	38.7988426077022	0.237104464672735	54.1139929789466	0.0185559968799251	0.0513160357509486	0.716983546617916	0.428086848019872	1.18386094477438	22	95	1
SPAC22F3.09c	27	523	9	100	2443	300	0.27	61.6216912004681	0.214081047891936	48.8593934261834	0.0343479812457114	0.0770507940412083	1.26120458891013	0.839121181832729	1.88235089842672	22	105	1
SPAC22F3.08c	2	214	9	100	1570	300	0.02	4.5645697185532	0.136305732484076	31.1088509481014	0.00160797950465347	0.03801589887907	0.146728971962617	0.0252452782230594	0.596849612401399	12	90	1
SPAC22F3.07c	13	153	99	100	407	300	0.13	29.6697031705958	0.375921375921376	85.7959664543782	0.0461081785634117	0.153374404324758	0.345816993464052	0.187660286753086	0.624233825601765	30	83	1
SPAC22F3.15	7	47	16	100	431	300	0.07	15.9759940149362	0.109048723897912	24.8880251475638	0.0615913112941173	0.342579968415387	0.641914893617021	0.265458551677645	1.47651966387032	10	97	1
SPAC22F3.06c	36	889	26	100	3193	300	0.36	82.1622549339575	0.278421547134356	63.5437281521107	0.0285806131675732	0.0571141605548373	1.29300337457818	0.912578978440613	1.82365514651595	29	107	1
SPAC22F3.05c	11	452	29	100	5543	264	0.11	25.1051334520426	0.0815442900956161	18.6107298645683	0.0127008591210146	0.0453656811598117	1.34896017699115	0.704008621077838	2.51461970668836	8	103	1
SPAC22F3.03c	1	211	5	100	4143	300	0.01	2.2822848592766	0.0509292783007482	11.6235120759682	0.000246336953784319	0.0309926343319371	0.196350710900474	0.0102057399952843	1.28402484037216	4	97	1
SPAC1296.02	9	874	42	100	937	300	0.09	20.5405637334894	0.932764140875133	212.883347599546	0.0050071864113905	0.0203986131914229	0.096487414187643	0.0469173366747289	0.191135005603632	52	57	1
SPAC1296.04	6	233	6	100	1425	300	0.06	13.6937091556596	0.163508771929825	37.3173594534349	0.0103517643286331	0.059836052511943	0.366952789699571	0.147512641683022	0.852663748295188	14	92	1
SPAC1296.06	26	388	13	100	1968	300	0.26	59.3394063411915	0.197154471544715	44.9962665345183	0.0440844512770728	0.101111958127329	1.31876288659794	0.867582001132793	1.98988333594583	20	106	1
SPAPJ696.02	66	1482	34	100	1504	300	0.66	150.630800712255	0.985372340425532	224.890037330314	0.0345180165886683	0.0573523795267548	0.669797570850202	0.519150969493571	0.862579788082391	82	84	1
SPAC22G7.02	27	405	10	100	3254	300	0.27	61.6216912004681	0.124462200368777	28.405819545391	0.044224718917942	0.0998006152183671	2.16933333333333	1.43907235358983	3.24751201920567	14	113	1
SPAC22G7.03	3	21	23	100	632	300	0.03	6.84685457782979	0.0332278481012658	7.58354146278616	0.0339686860725813	0.502880009415215	0.902857142857143	0.214682095978714	3.17820165950416	3	100	1
SPAC22G7.04	10	435	37	100	3582	300	0.1	22.822848592766	0.1214405360134	27.7161896645818	0.011592278440821	0.0441627860180754	0.823448275862069	0.415235413750208	1.58191099516746	11	99	1
SPAC22G7.05	18	306	6	100	1801	300	0.18	41.0811274669788	0.169905607995558	38.7772996634447	0.0354303062499367	0.0964138984564764	1.05941176470588	0.638099815561359	1.73641431120114	17	101	1
SPAC22G7.08	8	359	10	100	2163	300	0.08	18.2582788742128	0.165973185390661	37.8798088063014	0.0102752000687347	0.0462288785990473	0.482005571030641	0.222252577486732	0.999930644097393	15	93	1
SPAC22G7.10	32	478	11	100	1816	300	0.32	73.0331154968511	0.263215859030837	60.0733569787563	0.0459927997988221	0.0969209935301655	1.21573221757322	0.835229244346609	1.76008524250781	27	105	1
SPNCRNA.679	1	31	4	100	1696	300	0.01	2.2822848592766	0.0182783018867925	4.17162916495133	0.00163609062693161	0.219484423903823	0.547096774193548	0.0277480970327602	3.72245582940884	1	100	1
SPNCRNA.680	2	118	198	100	1675	300	0.02	4.5645697185532	0.0704477611940298	16.0781858743068	0.00290043216673799	0.0694210785788352	0.283898305084746	0.0485822387928614	1.16280306619549	6	96	1
SPAC4G8.04	30	931	17	100	2585	300	0.3	68.4685457782979	0.360154738878143	82.1975707538303	0.0219956009187945	0.0469224509790594	0.832975295381311	0.568586283750837	1.21294535780869	34	96	1
SPAC4G8.05	119	1048	14	100	1927	300	1.19	271.591898253915	0.543850544888428	124.122186430819	0.0934929882571006	0.13780958641107	2.18810114503817	1.80160988371433	2.65559073014132	77	142	0.000135217486237891
SPNCRNA.159	2	33	22	100	496	300	0.02	4.5645697185532	0.0665322580645161	15.1845565234128	0.0100598497413364	0.258222095273969	0.300606060606061	0.0498968547170284	1.28078159255889	6	96	1
SPNCRNA.681	2	39	25	100	673	300	0.02	4.5645697185532	0.0579494799405646	13.2257220671304	0.00856708747598605	0.216666289482467	0.345128205128205	0.0576564987133861	1.458164128217	5	97	1
SPAC4G8.08	9	159	76	100	1117	300	0.09	20.5405637334894	0.142345568487019	32.4873135743043	0.027081061413139	0.114069404524772	0.632264150943396	0.302495455984762	1.2741552485417	13	96	1
SPAC4G8.09	12	220	68	100	2722	300	0.12	27.3874183113192	0.0808229243203527	18.4460936458799	0.0290703321089271	0.0999444932761379	1.48472727272727	0.791294440004996	2.72048910697647	8	104	1
SPAC4G8.10	8	181	1	100	1859	300	0.08	18.2582788742128	0.0973641742872512	22.2212780811761	0.0202147999629286	0.0924909473287605	0.821657458563536	0.375793131310843	1.71940671084166	9	99	1
SPNCRNA.684	7	9	32	100	245	300	0.07	15.9759940149362	0.036734693877551	8.38390356468955	0.261889060754899	2.27287061656872	1.90555555555556	0.641628198849502	5.56853301059337	3	104	1
SPNCRNA.685	11	61	31	100	571	300	0.11	25.1051334520426	0.106830122591944	24.3816771306257	0.0897282157084228	0.353527162469359	1.02967213114754	0.512348111695094	2.01864009770004	10	101	1
SPNCRNA.686	2	5	9	100	1423	300	0.02	4.5645697185532	0.00351370344342937	0.801927216892691	0.0538788235081954	2.30512923539502	5.692	0.76669565852162	32.8019890196711	0	102	1
SPAC16C9.03	37	675	32	100	1610	300	0.37	84.4445397932341	0.419254658385093	95.6858559013481	0.0387864120685303	0.0771304599478314	0.882518518518519	0.624461234303337	1.24180040516008	40	97	1
SPAC16C9.05	9	317	12	100	1374	300	0.09	20.5405637334894	0.230713245997089	52.6553348173713	0.0137174607058688	0.0566214308173092	0.390094637223975	0.188477910098637	0.777978459429828	20	89	1
SPAC16C9.07	3	384	28	100	2860	300	0.03	6.84685457782979	0.134265734265734	30.643265243434	0.00200819147119432	0.025034026285223	0.2234375	0.0574342760761577	0.715973151757379	12	91	1
SPAC2G11.02	18	449	7	100	4070	300	0.18	41.0811274669788	0.11031941031941	25.1780319856313	0.0242566647049025	0.0653993700428488	1.63162583518931	0.987246253489532	2.66175436074394	11	107	1
SPAC2G11.04	2	151	11	100	1073	300	0.02	4.5645697185532	0.140726933830382	32.1178950373501	0.00227253585523509	0.0540677224161177	0.142119205298013	0.0243843097266725	0.580146661524943	12	90	1
SPAC2G11.06	6	303	15	100	1550	300	0.06	13.6937091556596	0.195483870967742	44.6149878942458	0.00798070988498923	0.0458845280295936	0.306930693069307	0.123701003217333	0.711210184458701	17	89	1
SPAC2G11.09	25	1224	18	100	2677	300	0.25	57.057121481915	0.4572282405678	104.352509068157	0.013448188193293	0.0307732887429495	0.546772875816993	0.360007997934454	0.823800939648757	39	86	1
SPNCRNA.689	5	16	1	100	1558	300	0.05	11.411424296383	0.0102695763799743	2.34380986832	0.100317443392901	0.906568351282525	4.86875	1.56294576806139	14.1243349129817	1	104	1
SPNCRNA.690	9	160	1	100	2217	300	0.09	20.5405637334894	0.072169598556608	16.4711582085817	0.0269150990831203	0.113341733176085	1.2470625	0.596707746672776	2.5127862245138	7	102	1
SPAC2G11.12	4	493	32	100	3958	300	0.04	9.12913943710639	0.12455785750379	28.4276512284831	0.00258797928803166	0.0224218909554162	0.321135902636917	0.102432220220293	0.887458444015375	11	93	1
SPAC2G11.13	5	352	193	100	1781	300	0.05	11.411424296383	0.19764177428411	45.1074829009187	0.00519434402223817	0.0354968180627327	0.252982954545454	0.0925112670360618	0.632198329697269	17	88	1
SPAC2G11.14	44	773	7	100	3125	300	0.44	100.42053380817	0.24736	56.4545982790659	0.0414859360134407	0.0778380002401646	1.77878395860285	1.29643550042002	2.43243750750514	28	116	1
SPAC521.02	29	348	25	100	683	300	0.29	66.1862609190214	0.509516837481698	116.286256373098	0.0559496354577061	0.123355016355823	0.569166666666667	0.382136010176133	0.842514761710272	43	86	1
SPAC521.03	80	2143	558	100	1022	300	0.8	182.582788742128	2.09686888454012	478.565210707412	0.0296636939504442	0.0469152312574352	0.381521231917872	0.30316295217354	0.479473663450988	121	59	1
SPNCRNA.693	0	9	182	100	872	264	0	0	0.0103211009174312	2.3555692354919	0.0103569347612096	0.590306163886248	0	0.0903124711177474	5.14746974908808	1	99	1
SPAC521.05	80	733	381	72	522	300	1.11111111111111	253.587206586289	1.40421455938697	320.481762806465	0.0860366473300732	0.13826663759488	0.791268758526603	0.623765693143031	1.00243312256288	88	64	1
SPAC23G3.01	29	1688	69	100	3563	300	0.29	66.1862609190214	0.473758069042941	108.125086793682	0.0116805556401827	0.0251073620568204	0.612126777251185	0.416178197459709	0.894575310084512	41	88	1
SPAC23G3.03	2	199	25	100	1780	300	0.02	4.5645697185532	0.111797752808989	25.5154318537103	0.00172831522955121	0.0409075550003039	0.178894472361809	0.0307640110860115	0.72815447900541	10	92	1
SPAC23G3.04	15	460	37	100	1096	300	0.15	34.234272889149	0.41970802919708	95.7893280353317	0.0187766661939179	0.055665549666423	0.357391304347826	0.20579226148534	0.610094424343996	33	82	1
SPAC23G3.06	42	1442	36	100	1833	300	0.42	95.8559640896171	0.786688488816148	179.544722699228	0.0211562704732215	0.0399526050336732	0.533883495145631	0.387794437774151	0.732331250267229	62	80	1
SPAC23G3.09	35	1085	8	100	1407	300	0.35	79.8799700746809	0.771144278606965	175.997091138245	0.0226820268402754	0.0456575953260265	0.453870967741935	0.319136117642674	0.642402366237192	58	77	1
SPAC23G3.11	19	823	22	100	3061	300	0.19	43.3634123262554	0.268866383534793	61.3629676309912	0.0142274299641498	0.0370106563284183	0.706670716889429	0.435501631202624	1.13289619021288	25	94	1
SPAC22H12.02	0	573	21	100	2351	300	0	0	0.243726074011059	55.6252328526368	0.000158683350336168	0.00837144210463146	0	0.00373064556640331	0.196812603879886	19	81	1
SPAC22H12.03	6	99	9	100	965	300	0.06	13.6937091556596	0.10259067357513	23.4141141003506	0.0240039778649651	0.143127897774906	0.584848484848485	0.231638386396913	1.38118421352784	9	97	1
SPAC1687.01	1	123	67	100	635	300	0.01	2.2822848592766	0.193700787401575	44.2080374316569	0.000421290135410667	0.0534261867289411	0.0516260162601626	0.00267519235985774	0.339256285728776	16	85	1
SPAC1687.02	12	98	7	100	2108	300	0.12	27.3874183113192	0.0464895635673624	10.6102427044168	0.0639685760046162	0.229124811288621	2.58122448979592	1.34845758217731	4.82995102196413	4	108	1
SPAC1687.04	21	260	87	100	1619	300	0.21	47.9279820448086	0.16059295861643	36.6518877956711	0.0503846395668578	0.128180506485104	1.30765384615385	0.815727314587428	2.07524239999384	16	105	1
SPAC1687.05	17	536	8	100	2981	300	0.17	38.7988426077022	0.179805434417981	41.0367220587808	0.0189337544590145	0.0523778737545693	0.945466417910448	0.564415220423222	1.56138441662371	17	100	1
SPAC1687.08	29	8	40	100	90	300	0.29	66.1862609190214	0.0888888888888889	20.2869765269031	1.58636704404833	8.59307721534477	3.2625	1.4277303396435	7.7337694938103	10	119	1
SPAC1687.09	49	1297	50	100	4612	300	0.49	111.831958104553	0.28122289679098	64.1830759427959	0.0280910420220568	0.0506634803461356	1.7423901310717	1.29555885805726	2.33659971356377	32	117	1
SPAC1687.10	12	124	44	100	2041	300	0.12	27.3874183113192	0.0607545320921117	13.8659148726261	0.050935374502413	0.179662002166983	1.97516129032258	1.03959099359425	3.66690146422812	6	106	1
SPAC1687.11	34	839	15	100	2664	300	0.34	77.5976852154043	0.31493993993994	71.8782656506406	0.0283001415050508	0.0577404776707825	1.07957091775924	0.753915769694552	1.53820632514965	32	102	1
SPAC1687.15	32	1131	30	100	2170	300	0.32	73.0331154968511	0.521198156682028	118.952266167826	0.0195744343186532	0.0406721806385924	0.613969938107869	0.424765224714774	0.882586319857456	45	87	1
SPNCRNA.160	6	5	9	100	35	249	0.06	13.6937091556596	0.142857142857143	32.6040694182371	0.325595132616408	4.51332755016755	0.42	0.113958296415743	1.57966464255864	13	93	1
SPNCRNA.697	2	52	6	100	1333	300	0.02	4.5645697185532	0.0390097524381095	8.90313673536257	0.00648283335729948	0.160629404222807	0.512692307692308	0.0864161686528021	2.14118995829002	3	99	1
SPAC1687.21	25	365	17	100	1174	300	0.25	57.057121481915	0.310902896081772	70.9568972432673	0.0446534917661268	0.104244218547679	0.804109589041096	0.524231993334328	1.22382712574976	29	96	1
SPNCRNA.699	4	25	20	100	261	300	0.04	9.12913943710639	0.0957854406130268	21.8609660850249	0.047266808660168	0.483109237625183	0.4176	0.123366370603038	1.26091511020173	9	95	1
