V4	ePRO_Lsk1as_Cdk9as_3MBPP1r1_pr_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1term_counts	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1term_map	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_density	ePRO_Lsk1as_Cdk9as_3MBPP1r1pr_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_density	ePRO_Lsk1as_Cdk9as_3MBPP1r1gb_densityRPKM	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_low	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_high	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_low_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1pause_index_CI_high_scaled	ePRO_Lsk1as_Cdk9as_3MBPP1r1_ExpPR	ePRO_Lsk1as_Cdk9as_3MBPP1r1_ExpGB	ePRO_Lsk1as_Cdk9as_3MBPP1r1Fexact_Pval
SPAC11G7.05c	2	223	1	100	1975	296	0.02	6.85934333448456	0.112911392405063	38.7249003440521	0.00154349889403641	0.0364691422191435	0.177130044843049	0.0304841031572191	0.720265558828085	10	92	1
SPAC11G7.06c	5	166	12	100	2860	300	0.05	17.1483583362114	0.058041958041958	19.9064859007769	0.0109322132580808	0.0758963303986282	0.86144578313253	0.312661299181111	2.17063504940077	5	100	1
SPAC11H11.01	2	32	9	100	1378	300	0.02	6.85934333448456	0.02322206095791	7.96440445223171	0.0103607343252721	0.266746389187881	0.86125	0.142770919002249	3.675765243009	2	100	1
SPAC11H11.02c	2	79	1	100	2839	300	0.02	6.85934333448456	0.0278266995420923	9.54364430123776	0.00430672637634489	0.104481113335973	0.71873417721519	0.122267961824432	2.96621880760826	2	100	1
SPAC11H11.03c	15	57	5	100	1081	300	0.15	51.4450750086342	0.0527289546716004	18.084300188049	0.142855197996398	0.477801184699802	2.84473684210526	1.54426469034107	5.16503080660486	5	110	1
SPAC11H11.04	0	15	3	100	1498	300	0	0	0.0100133511348465	3.43425066813312	0.00615095181701504	0.339527058120729	0	0.0921412582188853	5.08611533064852	0	100	1
SPAC11H11.05c	0	1	6	100	59	300	0	0	0.0169491525423729	5.81300282583437	0.120791776113059	17.3080587281839	0	0.0712671479067047	10.2117546496285	1	99	1
SPAC11H11.06	52	886	56	100	1533	300	0.52	178.342926696599	0.57795172863666	198.218466873885	0.0439053543606383	0.0782515544157182	0.899729119638826	0.673069082348585	1.19959632919296	55	97	1
SPAC1250.01	9	618	26	100	3829	300	0.09	30.8670450051805	0.161399843301123	55.3548469667205	0.0070706730009467	0.0288945345705536	0.557621359223301	0.270736069206249	1.1063717287065	15	94	1
SPAC1250.02	3	29	1	100	718	300	0.03	10.2890150017268	0.0403899721448468	13.8524343105886	0.0251465659283638	0.354399747464255	0.742758620689655	0.180552343365652	2.54459018679335	3	100	1
SPAC1250.03	4	283	45	100	937	300	0.04	13.7186866689691	0.302027748132337	103.585601049046	0.0044940967516993	0.0392001808376141	0.13243816254417	0.0421096865634225	0.367305694448444	24	80	1
SPAC1250.04c	0	18	11	100	574	300	0	0	0.0313588850174216	10.7550679460559	0.00511285240857114	0.280011224227739	0	0.0293477728251983	1.60726442706722	3	97	1
SPAC1250.05	8	349	280	100	605	300	0.08	27.4373733379382	0.576859504132231	197.843869730175	0.0105670964827731	0.0475655640457568	0.138681948424069	0.0639309337207773	0.287771662476828	39	69	1
SPAC1250.07	46	16	63	100	38	300	0.46	157.764896693145	0.421052631578947	144.407228094412	1.58138295351319	5.29003089720268	1.0925	0.600925522335013	2.01021174093702	43	103	1
SPAC1296.01c	3	331	22	100	2107	300	0.03	10.2890150017268	0.157095396298054	53.8785629737634	0.00232799023869985	0.0290681764594934	0.190966767371601	0.0490507543294057	0.612466478001526	13	90	1
SPAC1296.02	6	240	43	100	937	300	0.06	20.5780300034537	0.256136606189968	87.8464461193327	0.0100530877421979	0.0580704233320577	0.23425	0.0941974321443939	0.54411986662138	21	85	1
SPAC1296.03c	2	60	17	100	1536	300	0.02	6.85934333448456	0.0390625	13.3971549501652	0.00563865156310302	0.138568272531168	0.512	0.0866096880092624	2.12840866607874	3	99	1
SPAC1296.04	0	91	14	100	1425	300	0	0	0.063859649122807	21.9017629276525	0.00100124109054505	0.0531570720799907	0	0.014267685540267	0.757488277139867	6	94	1
SPAC1296.05c	0	35	19	100	846	300	0	0	0.041371158392435	14.1889489779527	0.00261349347422073	0.140450384980723	0	0.0221101547919074	1.18821025693691	3	97	1
SPAC1296.06	9	220	22	100	1968	300	0.09	30.8670450051805	0.111788617886179	38.3398255484401	0.0196792191002595	0.0819655798960099	0.805090909090909	0.387287031893108	1.61308261235348	10	99	1
SPAC12B10.01c	32	1029	11	100	5138	300	0.32	109.749493351753	0.200272479564033	68.6868848889121	0.021503760730481	0.0447270562032419	1.5978231292517	1.10486322633211	2.29807614772257	22	110	1
SPAC12B10.02c	5	119	29	100	489	300	0.05	17.1483583362114	0.243353783231084	83.4623575463868	0.0151654157567875	0.106526697677131	0.20546218487395	0.0741588830506908	0.520915551641169	20	85	1
SPAC12B10.03	3	200	73	100	2213	300	0.03	10.2890150017268	0.0903750564844103	30.9956770650003	0.0038391061611992	0.0483098661068482	0.33195	0.0849594193473384	1.06909733694455	8	95	1
SPAC12B10.04	24	142	49	100	1314	300	0.24	82.3121200138147	0.10806697108067	37.0634228880064	0.106957119323732	0.265016694573244	2.22084507042254	1.40541654791384	3.48231936669243	12	112	1
SPAC12B10.05	22	137	12	100	1942	300	0.22	75.4527766793302	0.0705458290422245	24.1949031108235	0.0996301627482615	0.256539823215669	3.1185401459854	1.93481776057124	4.9820033668483	8	114	0.216795684833534
SPAC12B10.06c	1	26	56	100	498	300	0.01	3.42967166724228	0.0522088353413655	17.9059163349999	0.00194013628088687	0.264049615251165	0.191538461538462	0.00966187867881661	1.3149670839508	5	96	1
SPAC12B10.07	4	293	66	100	1782	300	0.04	13.7186866689691	0.164421997755331	56.3913467172833	0.00434181707745108	0.0378514365659564	0.243276450511945	0.0773711803201783	0.674512599605344	14	90	1
SPAC12B10.08c	0	56	7	100	2191	300	0	0	0.0255591054313099	8.76593397378218	0.00162951508688572	0.0869233329225396	0	0.0357026755536661	1.90449022433284	2	98	1
SPAC12B10.09	3	49	19	100	1167	300	0.03	10.2890150017268	0.0419880034275921	14.4005065719684	0.0152478106937568	0.203683022181668	0.714489795918367	0.177941950796141	2.37698086886007	4	99	1
SPAC12B10.10	16	84	14	100	1169	300	0.16	54.8747466758765	0.0718562874251497	24.6443473095254	0.107413268484264	0.333070626793294	2.22666666666667	1.25566110858105	3.89359562721361	7	109	1
SPAC12B10.11	8	121	18	100	1512	300	0.08	27.4373733379382	0.080026455026455	27.4464465434071	0.0299962156149133	0.139551084316468	0.999669421487603	0.453542780097489	2.110012394865	8	100	1
SPAC12B10.12c	3	262	11	100	2295	300	0.03	10.2890150017268	0.114161220043573	39.1535501881254	0.00293686709993219	0.0367854946316274	0.262786259541985	0.0674010999434437	0.84422710179585	10	93	1
SPAC12B10.13	6	276	43	100	952	300	0.06	20.5780300034537	0.289915966386555	99.4316575797132	0.00875410927410649	0.0504189820546675	0.20695652173913	0.0833391202894938	0.479988709160435	23	83	1
SPAC12B10.14c	4	307	20	100	2206	300	0.04	13.7186866689691	0.139165911151405	47.7293382521931	0.00414517767553624	0.0361119455923305	0.28742671009772	0.0914426195223295	0.796629519766811	12	92	1
SPAC12B10.15c	12	20	7	100	251	300	0.12	41.1560600069074	0.0796812749003984	27.328061093564	0.276555469980487	1.28573545024939	1.506	0.694154229651023	3.22719598012596	8	104	1
SPAC12B10.16c	1	220	36	100	1872	300	0.01	3.42967166724228	0.117521367521368	40.3059704483601	0.000236300838498178	0.0297164668801387	0.0850909090909091	0.00442355169668589	0.556292259996196	10	91	1
SPAC12G12.01c	6	390	10	100	3100	300	0.06	20.5780300034537	0.125806451612903	43.1474822653061	0.00621225175256411	0.0355749474788486	0.476923076923077	0.192579804329487	1.10282337184431	11	95	1
SPAC12G12.02	0	284	85	100	2301	300	0	0	0.123424598000869	42.3305846804349	0.000320286893486122	0.0169174895412107	0	0.00736980141911566	0.389271434343258	10	90	1
SPAC12G12.03	22	941	77	100	2891	300	0.22	75.4527766793302	0.325492909028018	111.633380798166	0.0149397906026595	0.0362334175072446	0.675897980871413	0.431909346322886	1.04750810013444	29	93	1
SPAC12G12.04	22	2070	293	100	2131	300	0.22	75.4527766793302	0.971374941342093	333.149711459011	0.00681080220826196	0.0164235151247874	0.22648309178744	0.145138195058062	0.34998510730922	60	62	1
SPAC12G12.05c	19	71	1	100	1251	300	0.19	65.1637616776033	0.0567545963229417	19.4649630994566	0.156021226374122	0.454378236780889	3.34774647887324	1.95182554194027	5.68427174212892	6	113	0.418829422259702
SPAC12G12.06c	26	410	58	100	1638	300	0.26	89.1714633482993	0.25030525030525	85.8464825133904	0.041748910735026	0.0956162531606064	1.03873170731707	0.683847157839726	1.56619422677073	25	101	1
SPAC12G12.07c	10	215	79	100	1327	300	0.1	34.2967166724228	0.162019593067069	55.5674007880249	0.0232718347763889	0.0900896480748169	0.617209302325581	0.30881724748268	1.19548962995282	15	95	1
SPAC12G12.08	1	76	5	100	1186	300	0.01	3.42967166724228	0.0640809443507589	21.9776599249927	0.000678757471648433	0.0870941109429738	0.156052631578947	0.00805006361375042	1.03293615578367	6	95	1
SPAC12G12.09	2	299	13	100	2798	300	0.02	6.85934333448456	0.10686204431737	36.6501725698871	0.00115304762720542	0.0271431834218489	0.187157190635451	0.0322622726092078	0.759466272143331	9	93	1
SPAC12G12.10	10	192	37	100	1189	300	0.1	34.2967166724228	0.16148023549201	55.3824188486558	0.026011844358206	0.101077041496682	0.619270833333333	0.309280829419069	1.20180602339555	15	95	1
SPAC12G12.11c	5	114	11	100	1362	300	0.05	17.1483583362114	0.0837004405286344	28.7065029416755	0.0158169895417482	0.111304905378209	0.597368421052632	0.21542739755861	1.51597281125121	8	97	1
SPAC12G12.12	0	159	21	100	1209	300	0	0	0.13151364764268	45.1048631175784	0.000572437365969431	0.0302934386987349	0	0.00692076775457043	0.366247673867705	11	89	1
SPAC12G12.13c	6	649	20	100	2129	300	0.06	20.5780300034537	0.304837952090183	104.549408738386	0.00374304752413796	0.0213162581975301	0.196825885978428	0.0796894817888972	0.453823137025415	24	82	1
SPAC12G12.14c	5	158	57	100	1844	300	0.05	17.1483583362114	0.0856832971800434	29.3865576694295	0.0114775337113261	0.0798023113198048	0.583544303797468	0.211645721636853	1.4715546207372	8	97	1
SPAC12G12.15	12	331	67	100	1759	300	0.12	41.1560600069074	0.188175099488346	64.5378807195676	0.0194282152449003	0.0660476879654529	0.637703927492447	0.341742306157796	1.16177883131232	17	95	1
SPAC12G12.16c	18	97	15	100	1991	300	0.18	61.734090010361	0.0487192365645404	16.7090985295078	0.108484314863601	0.313700757539835	3.69463917525773	2.15992270893429	6.24578208261812	5	113	0.141419657039528
SPAC12G12.17	2	33	11	100	508	300	0.02	6.85934333448456	0.0649606299212598	22.2793631927156	0.0100598497413364	0.258222095273969	0.307878787878788	0.0511040366859887	1.31176824399176	6	96	1
SPAC1327.01c	24	1067	30	100	3188	300	0.24	82.3121200138147	0.334692597239649	114.788571798855	0.0146690271823858	0.0341976305990693	0.717075913776945	0.467648586574458	1.09022046349833	31	93	1
SPAC139.01c	45	410	14	100	2750	300	0.45	154.335225025903	0.149090909090909	51.1332866752485	0.0796595649285775	0.150750743118261	3.01829268292683	2.19063803553588	4.14564543575219	18	127	0.000204443515023971
SPAC139.02c	2	273	90	100	1235	300	0.02	6.85934333448456	0.221052631578947	75.8137947495662	0.00126228675848175	0.0297454415928168	0.0904761904761905	0.0155892414672496	0.367356203671287	18	84	1
SPAC139.03	11	114	10	100	2287	300	0.11	37.7263883396651	0.04984696108439	17.0958710129261	0.0492368997981436	0.184177994723418	2.20675438596491	1.12604789838354	4.21215073932456	5	106	1
SPAC139.04c	1	145	12	100	1553	300	0.01	3.42967166724228	0.0933676754668384	32.0220471184888	0.000357766918817084	0.0452397841255385	0.107103448275862	0.00555612024922931	0.702573847469613	8	93	1
SPAC139.05	2	38	17	100	1851	300	0.02	6.85934333448456	0.0205294435440303	7.04092508672105	0.00878433500901352	0.222638928736117	0.97421052631579	0.16259804101684	4.12104657090552	2	100	1
SPAC139.06	14	125	41	100	1582	300	0.14	48.0154033413919	0.0790139064475348	27.0991756261242	0.061797866775394	0.199331412407954	1.77184	0.977642252386734	3.15342294429383	8	106	1
SPAC1399.01c	2	239	20	100	3116	300	0.02	6.85934333448456	0.0767008985879332	26.3058898739058	0.00144078587341169	0.0340091603078592	0.260753138075314	0.0448948878155083	1.05972543519289	7	95	1
SPAC1399.02	14	174	27	100	2102	300	0.14	48.0154033413919	0.0827783063748811	28.3902412036231	0.0447761156241238	0.141925823119938	1.69126436781609	0.941193950419083	2.9832808019811	8	106	1
SPAC1399.03	6	481	51	100	2115	300	0.06	20.5780300034537	0.2274231678487	77.9986795245171	0.00504331713024155	0.0288051422605714	0.263825363825364	0.106666157304609	0.609228758811086	19	87	1
SPAC1399.04c	2	48	9	100	612	300	0.02	6.85934333448456	0.0784313725490196	26.8993856254296	0.0070073850459693	0.174519842377689	0.255	0.0428851964813321	1.06806143535146	7	95	1
SPAC1399.05c	7	103	10	100	1609	300	0.07	24.007701670696	0.0640149160969546	21.9550144018617	0.0289871378973363	0.151136811028676	1.09349514563107	0.466403048768142	2.43179128945139	6	101	1
SPAC1399.06	0	48	24	100	2211	300	0	0	0.0217096336499322	7.44569154353819	0.0019023677648798	0.101687091822644	0	0.0420613512814924	2.24830160019867	2	98	1
SPAC13A11.01c	85	674	4	100	3460	300	0.85	291.522091715594	0.194797687861272	66.8092110902109	0.0999666725088707	0.158908656274255	4.36350148367953	3.45884686880693	5.49823950708923	30	155	3.53462915434097e-16
SPAC13A11.02c	99	1068	155	100	2318	300	0.99	339.537495056986	0.460742018981881	158.019384841016	0.0750219165480099	0.114425050616618	2.14870786516854	1.73900802558287	2.65237267329321	62	137	0.00112479036022012
SPAC13A11.03	7	241	39	100	1299	300	0.07	24.007701670696	0.185527328714396	63.6297822790908	0.0125800847449996	0.0635341507682333	0.377302904564315	0.163415300837545	0.825308618479351	16	91	1
SPAC13A11.04c	5	152	13	100	1927	300	0.05	17.1483583362114	0.0788790866632071	27.052936866675	0.0119236149174476	0.0830061661726036	0.633881578947368	0.229768059459216	1.59952882214607	7	98	1
SPAC13A11.05	23	447	42	100	1914	300	0.23	78.8824483465724	0.233542319749216	80.0973477145924	0.0330241399119526	0.0794566352211727	0.984832214765101	0.632082037914773	1.52079999813324	23	100	1
SPAC13A11.06	6	12	6	100	2110	300	0.06	20.5780300034537	0.00568720379146919	1.95052417094348	0.167633137742897	1.42985037844287	10.55	3.53705920637513	30.1698429851446	0	106	0.772449060445623
SPAC13C5.01c	19	211	113	100	1113	300	0.19	65.1637616776033	0.189577717879605	65.018932775213	0.0546237116101158	0.146726171003058	1.00222748815166	0.607961910220589	1.63306228326403	18	101	1
SPAC13C5.02	113	198	35	100	1441	300	1.13	387.552898398378	0.137404580152672	47.1252595498939	0.449948876830097	0.723549469270744	8.22388888888889	6.4837633151217	10.4263478521914	25	188	8.855291226075e-36
SPAC13C5.03	9	78	81	100	2441	300	0.09	30.8670450051805	0.0319541171650963	10.9592130292871	0.0541086742273285	0.237550502178026	2.81653846153846	1.32079273788909	5.79860775816562	3	106	1
SPAC13C5.04	20	117	267	100	743	300	0.2	68.5934333448456	0.157469717362046	54.0069428085258	0.103228242950397	0.280201685289274	1.27008547008547	0.76698584512145	2.08189852169931	16	104	1
SPAC13C5.05c	3	113	13	100	1652	300	0.03	10.2890150017268	0.0684019370460048	23.4596185471173	0.00674816527677862	0.0862026439994144	0.43858407079646	0.111479690372383	1.42406767887033	6	97	1
SPAC13C5.06c	47	172	31	100	880	300	0.47	161.194568360387	0.195454545454545	67.0344916779173	0.195264544719423	0.381417409546063	2.4046511627907	1.71832799353092	3.35647320400536	24	123	0.0795289508870315
SPAC13C5.07	0	712	64	100	4610	300	0	0	0.154446854663774	52.9702001535033	0.000127694765996865	0.00673504983158565	0	0.0058867287124555	0.310485797236098	13	87	1
SPAC13D6.01	17	40	4	100	1431	300	0.17	58.3044183431188	0.0279524807826695	9.58678313694558	0.231581629254646	0.772241995499687	6.08175	3.31393311463398	11.0507829556005	3	114	0.00134960855506205
SPAC13D6.02c	135	518	166	100	1046	300	1.35	463.005675077708	0.495219885277247	169.844160959034	0.214649277792297	0.316263290614308	2.72606177606178	2.24523144570743	3.30811401982566	77	158	7.5016719081167e-09
SPAC13D6.03c	16	166	5	100	1087	300	0.16	54.8747466758765	0.152713891444342	52.3758506680974	0.0556351336554151	0.164496201933801	1.04771084337349	0.604753902834362	1.78807371502042	15	101	1
SPAC13D6.04c	6	107	8	100	1714	300	0.06	20.5780300034537	0.0624270711785298	21.4104357289921	0.0222518626115412	0.132149334440371	0.961121495327103	0.381396925161816	2.26503959230795	6	100	1
SPAC13D6.05	7	60	81	100	830	300	0.07	24.007701670696	0.072289156626506	24.7928072330767	0.0488370457905984	0.264798199326014	0.968333333333333	0.405347480061967	2.19782505440592	7	100	1
SPAC13F5.01c	14	143	15	100	2911	300	0.14	48.0154033413919	0.0491240123668842	16.8479233395962	0.0542250379806531	0.173549468033696	2.84993006993007	1.57849085561681	5.0520250144609	5	109	1
SPAC13F5.02c	38	158	34	100	1174	300	0.38	130.327523355207	0.13458262350937	46.157421075322	0.166048391496295	0.347083473795374	2.82354430379747	1.94940811616651	4.07475998235769	16	122	0.0146402047837909
SPAC13F5.03c	2	54	1	100	2209	300	0.02	6.85934333448456	0.0244454504300589	8.38398687329484	0.00624894524129813	0.15448115453729	0.818148148148148	0.138039200380276	3.41248870372874	2	100	1
SPAC13F5.04c	2	74	9	100	2346	300	0.02	6.85934333448456	0.0315430520034101	10.8182311754445	0.0045921824636759	0.111713485708446	0.634054054054054	0.107732600597837	2.62079837472014	3	99	1
SPAC13F5.05	4	205	51	100	1977	300	0.04	13.7186866689691	0.103692463328275	35.5631103583544	0.00618653796077649	0.0542884735837704	0.385756097560976	0.122307855484551	1.07328312275114	9	95	1
SPAC13F5.06c	0	225	3	100	2828	300	0	0	0.0795615275813296	27.2869916948201	0.000404356298087906	0.0213715294850604	0	0.011435196109926	0.604386853837508	7	93	1
SPAC13F5.07c	0	3	1	100	1144	300	0	0	0.00262237762237762	0.899389423227871	0.0327971598819604	2.22593021867193	0	0.375199509049627	25.4646417016069	0	100	1
SPAC13G6.01c	156	466	7	100	4022	300	1.56	535.028780089796	0.115862754848334	39.737120759197	0.278077913464779	0.40284660877523	13.4642060085837	11.1842936795534	16.2024906049398	26	230	2.88336787427105e-74
SPAC13G6.02c	3	747	333	100	1590	300	0.03	10.2890150017268	0.469811320754717	161.129857574213	0.00103469036950069	0.0128344028408366	0.063855421686747	0.0164515768750609	0.204067005169302	32	71	1
SPAC13G6.03	7	369	23	100	3896	300	0.07	24.007701670696	0.0947125256673511	32.4832865814271	0.00824937672559426	0.041316368384979	0.739078590785908	0.321395717229152	1.60968571227878	9	98	1
SPAC13G6.04	18	70	266	100	505	300	0.18	61.734090010361	0.138613861386139	47.5400033083088	0.147922978335175	0.442083349271013	1.29857142857143	0.747011040592634	2.23252091381862	14	104	1
SPAC13G6.05c	10	69	20	100	1131	300	0.1	34.2967166724228	0.0610079575596817	20.923726351876	0.070253516896086	0.290310500216551	1.63913043478261	0.794567276094733	3.28341175744919	6	104	1
SPAC13G6.06c	99	1144	46	100	3730	300	0.99	339.537495056986	0.306702412868633	105.188857569039	0.0700804849165765	0.106758138647553	3.22788461538462	2.6140020873883	3.98207857155374	46	153	2.28137677944834e-11
SPAC13G6.07c	37	895	211	100	1057	300	0.37	126.897851687964	0.846736045411542	290.402662458074	0.0293184349530941	0.0580379091136815	0.436972067039106	0.309895857454205	0.613460699331614	62	75	1
SPAC13G6.08	0	28	9	100	2130	300	0	0	0.0131455399061033	4.50848857665652	0.00327211992868732	0.176722244865318	0	0.06969615448104	3.76418381563127	1	99	1
SPAC13G6.09	6	163	2	100	1572	300	0.06	20.5780300034537	0.103689567430025	35.5621171603366	0.0147272633368594	0.0859753514657976	0.578650306748466	0.23151257965543	1.35153252504234	9	97	1
SPAC13G6.10c	121	2697	335	100	1922	300	1.21	414.990271736316	1.40322580645161	481.26037911303	0.0372288654208545	0.0540269858228036	0.862298850574713	0.715538793388824	1.03839866751428	129	92	1
SPAC13G6.11c	1	178	303	100	1342	300	0.01	3.42967166724228	0.132637853949329	45.4904289693834	0.000291775029982894	0.0367849157743496	0.0753932584269663	0.00391562090237043	0.493653569691772	11	90	1
SPAC13G6.12c	0	264	8	100	2897	300	0	0	0.0911287538833276	31.2541705264744	0.000344571500503689	0.018203522469171	0	0.00998223636959186	0.527356045931885	8	92	1
SPAC13G6.13	2	0	2	100	147	300	0.02	6.85934333448456	0	0	0.246676758328458	19.4460633145857	NA	0.362614834742833	28.585713072441	0	102	1
SPAC13G6.14	15	566	41	100	1272	300	0.15	51.4450750086342	0.44496855345912	152.609604061252	0.0152853880727914	0.0451633983636635	0.337102473498233	0.194430136285907	0.5744784271858	35	80	1
SPAC13G6.15c	1	63	9	100	1351	300	0.01	3.42967166724228	0.0466321243523316	15.993287567451	0.000816834141197491	0.105477585460253	0.214444444444444	0.0110354292475781	1.42500217956801	4	97	1
SPAC13G7.01c	21	373	5	100	2449	300	0.21	72.0231050120879	0.152307064107799	52.2363222491372	0.0353126183898969	0.0888494180920497	1.37879356568365	0.864806024368575	2.1759222490743	15	106	1
